	cg00022259	cg00057791	cg00067124	cg00098336	cg00118342	cg00184461	cg00221718	cg00232805	cg00232831	cg00252534	cg00261665	cg00312474	cg00351750	cg00368636	cg00369058	cg00374492	cg00408231	cg00416492	cg00445548	cg00460286	cg00465073	cg00500027	cg00513735	cg00570849	cg00598009	cg00616129	cg00623200	cg00632863	cg00664343	cg00693060	cg00702417	cg00702638	cg00732251	cg00752195	cg00763889	cg00765710	cg00813993	cg00827893	cg00852398	cg00853237	cg00859178	cg00862883	cg00865962	cg00926400	cg00929493	cg00934120	cg00946316	cg00960700	cg00964400	cg00983697	cg01021658	cg01051583	cg01058584	cg01064363	cg01066936	cg01082907	cg01083711	cg01084693	cg01085569	cg01105948	cg01112899	cg01165159	cg01176141	cg01214240	cg01219670	cg01229506	cg01233664	cg01245423	cg01268571	cg01274524	cg01285522	cg01287088	cg01314643	cg01321816	cg01333824	cg01335162	cg01343624	cg01353139	cg01353347	cg01412450	cg01464067	cg01474003	cg01484075	cg01532075	cg01560873	cg01569339	cg01570445	cg01577414	cg01599167	cg01602153	cg01634119	cg01638792	cg01646665	cg01659586	cg01660993	cg01695023	cg01715143	cg01734786	cg01737667	cg01738638	cg01742263	cg01746522	cg01771876	cg01789728	cg01819787	cg01819880
TCGA.EW.A1PH.01	0,928620341335697	0,889842195902328	0,886603762663555	0,573816766333564	0,837634475914761	0,637679721977269	0,621389583035621	0,0182932819324994	0,237262240917853	0,362188463690192	0,135751001379282	0,0527343088158794	0,658379199980718	0,0188998810196322	0,193435648217149	0,0336272518747672	0,868815594415177	0,0468787908188212	0,974105903092409	0,878056407640787	0,776901322851858	0,793250726418379	0,922503677406732	0,871807716886677	0,180327536940449	0,026459417721745	0,445663345978911	0,147508678301028	0,548348787928362	0,925425361990135	0,744619600218116	0,0104649006977915	0,137941727398473	0,648005229681662	0,915367358910175	0,0266140111190552	0,426653379291118	0,762873008325147	0,425675194161984	0,89504650880341	0,414537271953939	0,0485529408594337	0,902549579802458	0,688056972256738	0,905308404938842	0,0423676334189863	0,120456083860934	0,00981951320483124	0,602238865870706	0,628844508668902	0,587274555179125	0,857557599251552	0,870934771464844	0,837434165345685	0,275105788344131	0,826166972531997	0,978522121051211	0,0244257753217083	0,873527172284059	0,0457051911496283	0,734336111139021	0,65501167430317	0,986467633398265	0,325949394207156	0,808113984188806	0,566599514586377	0,547697867492766	0,0681753190776451	0,559715646332624	0,205957075021199	0,0103560344241801	0,871298124714168	0,0639043666212821	0,41629859322056	0,700718872499428	0,0284507584167888	0,234043270268084	0,0159636533646422	0,245010488052085	0,0474720854351043	0,624813279099263	0,623583473754782	0,796510899965974	0,49488422171727	0,838015659894684	0,903088539840091	0,694513349582476	0,310407177226652	0,0737385504763394	0,119512808545689	0,0279080145591256	0,383791495986374	0,074081190175414	0,166108311116183	0,0464429042012575	0,233423974114328	0,053930793695683	0,0373217380237217	0,906146969876131	0,18201326032467	0,798308733085724	0,520516835483225	0,0239241329915313	0,0141022024424443	0,567590010799219	0,505497844796884
TCGA.BH.A0DQ.11	0,939388152172019	0,950892568861626	0,727149088669612	0,764946774599983	0,845860220241762	0,611855402388864	0,54002787883798	0,0269756930498686	0,751968959085013	0,784829915122394	0,0863995611393842	0,0750899735585858	0,778835405714775	0,0210409265390708	0,424021806901883	0,058890559613463	0,808994335577781	0,0522343575133351	0,990452247943424	0,925789159866624	0,840155535786921	0,82395933790223	0,976632909719359	0,923225666367486	0,778149941359976	0,0369117614339685	0,652774521483299	0,756790767969571	0,852563169352295	0,89950682416086	0,86000173299136	0,0108706431877206	0,600377442713057	0,182611142998992	0,944154412489023	0,038372473275458	0,290663367636677	0,45104671451639	0,523857814722292	0,768790298225387	0,77459252030873	0,0296712580254806	0,949228760410489	0,0307503235563274	0,857931717889418	0,12526284927719	0,80824561597095	0,0132386952566532	0,327974422598086	0,857401959059554	0,861875055903379	0,856661159642048	0,891500913033485	0,79057978074549	0,168309945927306	0,895487530370492	0,987061780136184	0,0327892188409726	0,831126859168871	0,0572049238525501	0,847280948132038	0,690642209966515	0,852831723786955	0,960250406300823	0,761045739972722	0,740967047791679	0,783861625359229	0,0936607143455341	0,582727944483845	0,941868016539839	0,00971844446835447	0,454758107856899	0,396771645308713	0,9153050361306	0,614082414399597	0,0405245853380168	0,911940381507503	0,0344488489190079	0,445196454721154	0,0472501129030379	0,899337344960733	0,897065269517354	0,731626293891969	0,862914647469291	0,825304174837203	0,938800501255373	0,962960398241533	0,339972235387816	0,395313702288783	0,332472216463683	0,0353930563731328	0,947689431706745	0,112682336645249	0,475772343582838	0,108853492226437	0,568116139960853	0,235407175406971	0,0350064559481722	0,828467132678811	0,348475683277921	0,629560292411306	0,550605300481229	0,0245771707249982	0,0109270902666619	0,653536663206985	0,846117043200255
TCGA.BH.A0DQ.01	0,956628568682467	0,934276278183125	0,8337612492655	0,360607790187532	0,866049589076798	0,635835157263573	0,663017437411127	0,0427948266194783	0,451368336494981	0,833583378729638	0,132816750227944	0,0919398232421186	0,753067162309851	0,0256666355224923	0,494200497691982	0,104289965188626	0,767710903041759	0,0618372367409401	0,98238468839404	0,709236239768579	0,689203908587135	0,803192865733152	0,781273782447578	0,859058776563265	0,860062004709133	0,0547649890705773	0,731243128536152	0,307130443123328	0,369449123551619	0,543238969760191	0,627842562378012	0,012253900596321	0,665518200799097	0,566659708363827	0,937063933447885	0,0356441973287597	0,373410319862684	0,20332454356877	0,27843147228542	0,884090862427305	0,829086176257109	0,0414997361476299	0,925626700474275	0,0275407510640257	0,876109429530021	0,111274853226786	0,299261904309631	0,539488774157056	0,495037247588495	0,895124061605958	0,614430043360889	0,860581107127526	0,870287070777336	0,88500067703374	0,237075673690499	0,389834260848035	0,982311722974031	0,0302877036821246	0,303134372514427	0,0425596055472633	0,824585517481643	0,481186496161567	0,982384235524106	0,766743127668817	0,662712943674333	0,627654984203087	0,439849548821175	0,0761998258738396	0,727148338296421	0,49224315749234	0,0104833704218841	0,662654725441176	0,113608525540079	0,907246403529009	0,744081276627581	0,0454228270176343	0,781862765188645	0,0312903979827491	0,373412253184461	0,0571083104906936	0,882992584721327	0,872198652049367	0,693075476267107	0,757844331508071	0,319631127655276	0,714440951534408	0,721825326581871	0,0512441518644451	0,243531071194012	0,659674073313413	0,0306634758408821	0,901440330975398	0,100168572560517	0,611535115225407	0,0695605957289866	0,42332996123093	0,215537939886901	0,0444324214501751	0,905313968196357	0,37627961582978	0,744195610224505	0,5475809933828	0,0276705939658948	0,0149223162169332	0,572393077345018	0,35614920629801
TCGA.AQ.A04L.01	0,942403056544314	0,906305263603093	0,804041968845571	0,573313042186706	0,934441788247266	0,832923532359791	0,037768625594184	0,0244164907661664	0,942464105121117	0,7211171356081	0,0839065039487231	0,071791220363275	0,769522833550523	0,317083984461429	0,471067053932634	0,124548229887173	0,908390607362812	0,0569826004879624	0,986787367983322	0,831121740419327	0,440702272534326	0,866837017012692	0,975607108243125	0,891671941896514	0,614485338776699	0,0263507030124001	0,748270776822756	0,701251394563235	0,784650919394841	0,904898117351386	0,93211198172701	0,0114950813719327	0,670225988611372	0,663153948997868	0,960081773856206	0,0349373126141368	0,45012335699456	0,14787823403723	0,77746538509937	0,927665252022344	0,904628743392178	0,040034577589136	0,944449143181661	0,433813085435789	0,903214438353626	0,0959955720840694	0,476781422165155	0,00979631622567838	0,414728626453605	0,898142510082425	0,869869672263888	0,878930644912197	0,960883318004742	0,906040710212044	0,158785583090188	0,329848744519953	0,988236218686509	0,0409152457810063	0,0997674027807	0,0393771312957426	0,920197968058152	0,819586792246845	0,990194327599458	0,981525624651012	0,778971593463127	0,373535744326249	0,365558686930145	0,155093047397849	0,807060105395212	0,573849207419404	0,00924361547223329	0,801907349330338	0,318162922567326	0,950179115996785	0,870387553833552	0,260818834336058	0,902735264746884	0,0214986603662217	0,376138124596645	0,0496192974829385	0,860882199306883	0,914084832363743	0,849889226511232	0,434139959809584	0,894585207295229	0,91207385607535	0,967932980989583	0,455980580825316	0,62690035489542	0,845254093839523	0,0292603978855522	0,904052971676385	0,0595869278979554	0,855253971877494	0,0695646826905208	0,651319830325301	0,143863024498248	0,513507066094257	0,745721352597475	0,22707382156734	0,789434924840987	0,563302643246115	0,0262139774394187	0,0129542957200416	0,648101580224764	0,900555875876345
TCGA.BH.A1FG.01	0,937514282747631	0,906994940274305	0,907174995284706	0,332398362343442	0,93028122743874	0,637197483242785	0,577474535349534	0,0243740599694502	0,719515990569003	0,431359433731553	0,0741018055508362	0,0393705017484321	0,823299656203541	0,0325829032241681	0,471562651340654	0,0598296169047608	0,761249098635246	0,0587590012878288	0,985092998258414	0,916600325926485	0,802677998032406	0,880648858083425	0,945050231077074	0,922713483723397	0,593384681824736	0,0354288205076094	0,638396964751809	0,807222258988032	0,838695561810369	0,94289290844219	0,821317758546812	0,015533310234458	0,866521132492505	0,493597558277986	0,946766062897244	0,0313945408404066	0,410258224285478	0,167510174465074	0,636829460729538	0,92711785755206	0,513511066921785	0,0379688718724412	0,948135488623797	0,0540164294184983	0,895029828562388	0,0554728279702542	0,94302418048446	0,0748470269687948	0,431407111772357	0,799827334744718	0,84056964415818	0,91362371411136	0,897750686422122	0,87055729186138	0,123559485819592	0,776516965830859	0,981600983218629	0,0314728136017358	0,85776849242486	0,0463357236901438	0,832066582316902	0,688197601659951	0,980744277133738	0,958176384437822	0,885443512839603	0,856422210383804	0,873870276484602	0,0622171668945575	0,759508256509819	0,957204639620098	0,0102382716468746	0,692123647783564	0,353533168112866	0,923755305491813	0,853758979530086	0,0682790828475375	0,95034893393903	0,0143134284718115	0,426135449109917	0,0329433849805056	0,875997234970985	0,867165100392628	0,777452935957636	0,807766081711179	0,875040175168653	0,869389446525436	0,977050741760623	0,603072328870218	0,828872037858465	0,0465390729114947	0,0298399060775072	0,934504587026145	0,109066125072052	0,784299057908817	0,0518611405757808	0,542445874464122	0,059071916789133	0,0946127023547846	0,799011686277616	0,210763552686085	0,783529779114555	0,546478021763035	0,0180060205158455	0,0108639619283872	0,60878323369875	0,313946814119123
TCGA.BH.A1FG.11	0,934772154357095	0,89830662985371	0,90927589871512	0,812253629706508	0,726612998369845	0,622954377026846	0,406980448773123	0,0292526277864053	0,753720798961739	0,743317048545988	0,104266650102115	0,0598504984399516	0,679694271101152	0,030657679425309	0,378738298272942	0,0501082793079807	0,629371165466582	0,0651092431004659	0,985717460859745	0,925326813519777	0,776835623015166	0,824795939189433	0,958288162437316	0,899606685649122	0,776877268908618	0,0755711014434359	0,589417903547269	0,71435720007213	0,768729426534296	0,923857564934057	0,835889380755865	0,142629063748177	0,445088018485807	0,163899742284353	0,940125981035196	0,0280070023864807	0,316797128148125	0,495574799724375	0,44047901442137	0,67556487453216	0,574624217243939	0,0490673873936833	0,942135286665805	0,0660629843079789	0,879666994715847	0,161722377556205	0,866976718930645	0,0153069978060106	0,336908680313453	0,702507287351367	0,82725438978315	0,865545537127082	0,69429015199649	0,77391598846534	0,191902041733441	0,839688141921421	0,981033651089665	0,0293225123625584	0,85473422910485	0,0453313441942641	0,786202079745757	0,718777664986142	0,754738081791808	0,951145197005184	0,935407398834893	0,753944865912412	0,698734635672745	0,0691050542005176	0,323321322051606	0,863286830062337	0,00977235489692776	0,249433021851083	0,347151226237256	0,900254266120893	0,577933969428129	0,0989246585131969	0,917385637636107	0,0220259896220656	0,360634355397429	0,0353049134409896	0,915420599617962	0,883955242742641	0,631123255244591	0,778499793391373	0,611203154374773	0,910340339798909	0,98290010162748	0,136108207805719	0,337454198147004	0,241074702327186	0,03199569849208	0,925365889002793	0,16541217131941	0,312272664241477	0,0473772556433384	0,435593876805899	0,154737072645669	0,0378552205925731	0,935182440889484	0,385177092247008	0,624821796343164	0,501733582805925	0,0227969965317978	0,0140643457582552	0,582336506390576	0,887659663593739
TCGA.E9.A1RI.01	0,942457647874453	0,921631368965507	0,939910799300131	0,525341101438505	0,826313877766417	0,782228256429864	0,60572088911954	0,0622605991796076	0,89344938509092	0,811142838712615	0,151516059049184	0,0509060372724735	0,719168598401212	0,0312040100169385	0,472743938355183	0,107677437416944	0,762091679133111	0,103697285265134	0,972516567101539	0,91402586181591	0,745636343660128	0,848755863097971	0,955262741075948	0,902701920040107	0,912213479153208	0,060352388417423	0,751992426612288	0,731750607646478	0,643350543165308	0,900368822118298	0,727488083265203	0,0138345296503416	0,704368334563905	0,52683438474302	0,955662678575949	0,0344789648423021	0,551566652556313	0,317782944800199	0,576270754380716	0,877400195288323	0,66637392085143	0,0523384780056158	0,942958316161845	0,0540012796554624	0,908442171708349	0,121610278025634	0,697459142148532	0,462613190140505	0,449389838211827	0,898239115343697	0,865156013126215	0,747676517292654	0,928497251288197	0,895998807337556	0,394914500783031	0,831999815088218	0,982715631733693	0,0273752117577243	0,724908815238185	0,0537300354281951	0,864738186322651	0,646809674288958	0,964968788140528	0,930277873283403	0,949585769335332	0,562119262479813	0,777847597832481	0,0744438986448407	0,558237408052461	0,954986809568497	0,0151867539231798	0,475630792609335	0,397173438043227	0,939149099093749	0,728463008675911	0,22272745512842	0,953671466869796	0,0363538654338624	0,476679052247114	0,0560408468137897	0,81916321697656	0,876140274195447	0,71411757916909	0,851649991352993	0,778406117815626	0,907330208470595	0,978697783341204	0,320262524804154	0,585146787217846	0,349323062402228	0,0409609354659745	0,834054279908422	0,177016877983638	0,756904697935596	0,0526626661855275	0,478455974792606	0,301512843021843	0,0456508655730198	0,944746501495604	0,507170482809732	0,74514406205621	0,589309512639422	0,0228324377417954	0,0149455761559682	0,60579935675255	0,74787850912007
TCGA.E9.A1RI.11	0,952244824356262	0,917507939751612	0,840055652300835	0,797200940505769	0,582439044662721	0,55872649978358	0,347686581172688	0,0671383031757186	0,89654576560919	0,713062382753641	0,119543630520993	0,0596112223392378	0,685302915134307	0,0384671670129665	0,514230884772366	0,070869863242978	0,647329634031406	0,0732798361394755	0,978686730259959	0,881678120900807	0,7140930064919	0,621592431846873	0,927486485318926	0,921489201512524	0,87713869175469	0,0704637344128758	0,521958654431254	0,664373003550929	0,790414028647654	0,894207215998343	0,743156815993002	0,0135316191528322	0,408277725146103	0,14241943243002	0,959069908300974	0,0379242269426383	0,385612625603381	0,481440513299332	0,357757773161578	0,826594396148329	0,740447463731408	0,0533401021263905	0,943008164498127	0,038561439531795	0,808367008618556	0,156156618726419	0,918493406167861	0,0153626152462071	0,471006146447223	0,509530568189119	0,840261226253	0,878687330790047	0,804731469893718	0,900034753836344	0,338229584611628	0,820913108252082	0,974617422885189	0,0375265576452949	0,815148336021507	0,0587884296335137	0,72998260514983	0,852879540759689	0,960804942076363	0,899461578840902	0,938439059096617	0,781764221617277	0,754312307145	0,0848518708360066	0,264023173103209	0,953718637568669	0,0134702573975679	0,276810050968214	0,307977766704923	0,910013782593371	0,630465928873293	0,0665735858236369	0,892874645682771	0,036448455047018	0,394786810249185	0,0736158736833307	0,93912571977133	0,813189204701498	0,679733170649951	0,758590603056682	0,301078080418146	0,927020122460174	0,962845864291698	0,154179266577025	0,496193586839364	0,264737202622242	0,040717297953476	0,912504708584608	0,278489302190004	0,407171335506678	0,0759117930664482	0,334123050803824	0,257507405306024	0,038439646638042	0,89589750329234	0,517185390655863	0,50897787843493	0,497507461629672	0,0199490943665893	0,0190724167702502	0,5180551065191	0,887089123681482
TCGA.E9.A1N3.01	0,936680159565815	0,972147023067071	0,92474062871268	0,553479924286842	0,868405148150611	0,771369106791707	0,553549900226054	0,157488721220793	0,658868250177217	0,931667993687385	0,198050142218989	0,206806435553301	0,956849813333553	0,165143177906282	0,644133826495045	0,0958915986192407	0,854822849509334	0,118562337657275	0,582828590361449	0,924927665793975	0,797486082609654	0,938043206121693	0,962934385206843	0,940568880247398	0,966508139572794	0,104469937020513	0,754481949917882	0,788464028781814	0,572368274974832	0,94303034595185	0,806927003025743	0,0274642714637565	0,537607738773498	0,370020888462749	0,977809960986929	0,024766930751017	0,45757917752983	0,265978554011052	0,236277125837469	0,962970488660024	0,908575880425514	0,101947161057885	0,967093152113396	0,0801799275763604	0,927400278548327	0,14922461520975	0,960961463948097	0,320389428427903	0,510349491650784	0,942512951425573	0,842137184500654	0,939748467176527	0,960922299466314	0,873685968574856	0,40075714854347	0,891228891792653	0,961497448465485	0,119548401517176	0,695689799985747	0,0936468683976476	0,873927942068139	0,801418235875123	0,966459936665811	0,936704202347238	0,914568222127054	0,602376076495963	0,836791476981217	0,235761207715623	0,0992850766325907	0,482566833624304	0,00717338371328867	0,36411217808555	0,209315615877924	0,953946109281753	0,780145633697172	0,14209143216152	0,299438100318755	0,0254418023034295	0,451922930511429	0,0515417943949339	0,941228286085989	0,916767794146324	0,914924504539827	0,860490350037231	0,801378102253693	0,905640640368516	0,623268729496915	0,366576625604022	0,26021919594315	0,732132235155497	0,0999125544807589	0,951736597470943	0,395316472290526	0,877934667318737	0,137890519180231	0,670418852637452	0,140201893493854	0,108737227095109	0,932985610066876	0,490507002282585	0,812597271373434	0,582078305263073	0,0510939178988957	0,0124458833239239	0,557394923341071	0,519127232032656
TCGA.D8.A27H.01	0,944826398700311	0,915974248865791	0,903138683556704	0,864212078045348	0,870924925758471	0,644204938096399	0,502331878124709	0,0491007745337149	0,534505664323922	0,724684853211338	0,334196271820416	0,0681665567319394	0,831582512387407	0,0266346034504549	0,415971070092034	0,501953851290168	0,860611761719533	0,0552608681711758	0,967485470753811	0,866235953304424	0,858153520813029	0,835484494775246	0,930898803026063	0,865048727748878	0,150871919811258	0,0386883365255802	0,686729289495915	0,327676689450541	0,901884635331701	0,927286426518578	0,909118930506269	0,0176335063381785	0,849541372636532	0,640258066681995	0,920767402261461	0,0315235745122894	0,439867644292171	0,835852925213559	0,388119395012163	0,757423566909202	0,59638093309582	0,0438527797663612	0,917425556642254	0,638059513633584	0,894409730585038	0,0702339131837596	0,215235146757243	0,0111002375653369	0,728188531338863	0,850851443146737	0,639345622841844	0,912309447054988	0,948930237956373	0,891165817318337	0,208238815242213	0,835853201674032	0,979303855681329	0,0314865372459746	0,932521299473685	0,264211162282481	0,709795980479985	0,789752635934947	0,983593483951325	0,926916089972568	0,894401932810835	0,608328059395991	0,855052578734817	0,0812306269614555	0,792035230220126	0,91305629863725	0,0142957941018979	0,744486807494435	0,392930304781593	0,582921092875747	0,543174287182492	0,0325487011974313	0,952048649097177	0,0282082084476841	0,377003935791995	0,0712797950590739	0,880707168270753	0,829606450898123	0,774679286504275	0,677792271809778	0,864655872413796	0,883088856962373	0,956959098456307	0,725532839306442	0,735998647352156	0,0401305219804469	0,0381124785525012	0,937887412977604	0,0968774765358739	0,505632121152286	0,0394429162204857	0,310026337384275	0,63924767357278	0,0287187305634484	0,92639322866801	0,290341235785399	0,760258671074531	0,649964644171413	0,0248922466559688	0,0159149884566331	0,591880326817975	0,941213434904015
TCGA.C8.A1HO.01	0,929447310952394	0,923191889159379	0,89304964042545	0,746268816989587	0,918076242101006	0,541023290577176	0,765970286994928	0,0407456315757417	0,354257738712229	0,383713600147662	0,101114256576158	0,0754420111514533	0,836977303419674	0,0265774132385213	0,731859140555657	0,0555406847022494	0,828876198454908	0,241107167773681	0,98349593002849	0,920631538357644	0,743106608338862	0,862070313140544	0,914925276380311	0,907829571981508	0,943186325918559	0,0391591800834297	0,774380899310142	0,85620691928914	0,904869412053653	0,935329684914161	0,889820695935303	0,0126729762869844	0,813596833407435	0,706013432800065	0,9393721895714	0,0367405609302471	0,357629937660107	0,313622722664059	0,702392795569888	0,910791184942853	0,88072049657136	0,0541858892224052	0,944289903377324	0,479865869798099	0,914321047554544	0,0571380051845679	0,885066100124484	0,584895772862816	0,360952323523691	0,907526515262414	0,831778136868757	0,826476275841489	0,949413780189739	0,870743291190333	0,316064722500037	0,91031761499557	0,982585183493338	0,0383200577418305	0,87553544636229	0,0380067756183544	0,84737363438608	0,405266311248661	0,987713148088128	0,954076374393904	0,906587627369339	0,696323337598798	0,859771778809731	0,075633231608126	0,831369416357705	0,910857578153537	0,0111361288299748	0,771160010830148	0,128912562084264	0,902403761792476	0,77392775448598	0,0633660420425596	0,670020709987455	0,0202965721911582	0,215831464649389	0,0558390115018326	0,853071563265093	0,892563496475519	0,786129807704159	0,821359381533121	0,644756301026088	0,923645952720885	0,958815274555563	0,68203372618423	0,840396182555028	0,852652978220069	0,0448486169152108	0,905196170586552	0,0648222619348523	0,898203867740701	0,0584365798834634	0,625386858996139	0,79676467424373	0,0385233853980501	0,906418350432163	0,614606809592384	0,80980506791749	0,567257347086056	0,0196127681059713	0,011126551292459	0,598638639162887	0,560163293156937
TCGA.D8.A1XA.01	0,958750813871333	0,896395756271159	0,941375896569735	0,610790450083883	0,873115898077369	0,85177325779892	0,250325197130951	0,0675100092513667	0,44000219526268	0,683245765923952	0,151374802571476	0,0492649547749389	0,698436787815195	0,208550962993344	0,766270591686439	0,055867785170853	0,834875763082112	0,0709267817047592	0,974489930334348	0,908202592657412	0,61518305929582	0,874452969790095	0,866419563245928	0,871767353466209	0,900224627469581	0,0920530390601009	0,832392614388302	0,845192271224635	0,516389275988005	0,642478473429047	0,852975927611766	0,0126556588279992	0,299651385191658	0,637456826236295	0,950951202851412	0,0261501924508645	0,464524081869201	0,202730142073288	0,515026525017618	0,901293514995106	0,575096789501847	0,0504825168945257	0,938522860917009	0,47709150971065	0,759877526800311	0,12278581883246	0,227625720639051	0,550535008176105	0,768810287340284	0,921417986430156	0,874066433492343	0,916974158514413	0,959462407847041	0,895119943241667	0,338501732354474	0,772141592919088	0,986319990963818	0,0371007662014262	0,281959852232185	0,0442606331253883	0,906177489360156	0,737911889328653	0,983408842041238	0,91551946899602	0,927512647673784	0,475522108003166	0,50763653084599	0,111569959257267	0,752484352764073	0,351875224002248	0,0107542362422945	0,814898296159499	0,129264290033154	0,862750640311743	0,797549323841015	0,0791394807657751	0,918976362260365	0,0286629314322727	0,341981933312742	0,0553462754567417	0,897794839567357	0,897405991653567	0,814337086189693	0,393847183960488	0,455550203995127	0,893781789033361	0,74564870530684	0,483902905104794	0,568645406679655	0,71801004504142	0,0352714335258673	0,238608669939487	0,0755069075742011	0,845554382128614	0,0566849702239319	0,308313597836464	0,717129203572348	0,479172523693643	0,762435806047306	0,248119912516646	0,836615719228744	0,594465394491667	0,0267119251119838	0,0109457376409202	0,583960673870702	0,372060137930712
TCGA.D8.A1XM.01	0,931148543437465	0,89233751789051	0,896540847046467	0,741195356331759	0,655152149948801	0,71505864659289	0,641431110615781	0,0176013992630462	0,49459507947316	0,774651845717154	0,135921622709574	0,0649994873022079	0,772817556131867	0,0399733706550016	0,455699780582225	0,0554111360787897	0,76583867841272	0,0510882032512295	0,982165752681427	0,901117299955969	0,748235312739524	0,845203162575921	0,932088607879797	0,86210026462817	0,555715596418244	0,043101613399452	0,715115606332548	0,573640848175421	0,637849023902879	0,793404767934247	0,700773110099442	0,0129480836184241	0,59359206506021	0,418110126319164	0,939956609066509	0,0341745821100888	0,416381016168862	0,35054205372529	0,547854256934766	0,916924088134841	0,729329716249811	0,0383251673127847	0,900441896828039	0,051354470858044	0,873481628606399	0,107743595993996	0,495842524106336	0,409814340649834	0,402399519392031	0,77718334191159	0,808286491646359	0,781622295169157	0,918594072889637	0,836308492966701	0,433457478944095	0,758453840751155	0,97823070830166	0,0429164450698276	0,836292881789134	0,0590183345865283	0,755373867453103	0,579668712636341	0,962409965745591	0,865554068235613	0,885413631773774	0,721554154718232	0,633818995196502	0,0670058565874588	0,463298990814118	0,77486459475101	0,0129181986939395	0,599857995021466	0,18417852831624	0,885072752291208	0,770472571234134	0,0602834456675567	0,676670991142955	0,023682027149862	0,337748434453792	0,0431693870166828	0,860979808227017	0,772087027848809	0,759555308316126	0,843790820229095	0,728645457152253	0,756230959701171	0,904521711611215	0,516245104791262	0,381207757968962	0,322329283740854	0,0267290142911638	0,904920498544151	0,0977726684257886	0,649992756726186	0,0536892966677181	0,260268437496994	0,334769193611825	0,0495363450252162	0,855595506649811	0,352976822619786	0,693889957931851	0,54241131252631	0,0212227855713748	0,0141481301158831	0,561755596177064	0,650980754284868
TCGA.B6.A0WX.01	0,917883676301132	0,936681766356649	0,759012869060907	0,908057719431628	0,753199538563483	0,699236790339353	0,466602864515869	0,0406981852711075	0,536592545180509	0,643808346651655	0,165688668262918	0,0485981524414748	0,641060135446666	0,021749562304158	0,455006563451199	0,130927578861787	0,693540589344079	0,0763223245835584	0,987590443047666	0,940531381838523	0,812158487349334	0,813962262105746	0,968270278030684	0,934291261663152	0,494285530769696	0,0516301126829525	0,633038476736791	0,5889394140472	0,897448488770187	0,920378458184687	0,780745976482994	0,0151141143408784	0,542262551174552	0,432835846051646	0,938101430571573	0,0218565683453657	0,376897322307464	0,743584405797647	0,5491216166846	0,786296454398668	0,831961336419173	0,0446668484558824	0,907050984960051	0,491615288762994	0,899302877748817	0,096031701742777	0,546171997324192	0,304397157967309	0,579356726745222	0,892786901477641	0,859725410248941	0,833675319936904	0,939275589624971	0,851678669002639	0,526751176944091	0,855234554894052	0,984854482981616	0,0288127295775792	0,415715621424554	0,0556374016789238	0,780849610684284	0,838306481310447	0,958511286200654	0,974538208712706	0,798746150936068	0,828636511330199	0,841555785613053	0,0918553003696828	0,609108678504142	0,817202639231847	0,009194899273704	0,546264721608857	0,341765664068911	0,89895407055271	0,731184933235502	0,0817382283275988	0,866323944798363	0,0221866453256309	0,493829454911327	0,0340306354310613	0,829871415449369	0,881726968419911	0,772101747841654	0,493777271740415	0,761226193019673	0,932533742457383	0,963713256321587	0,323862577736667	0,632865386592878	0,242527385818709	0,0360647007590143	0,939477143109972	0,332592233042352	0,41917300001688	0,079826349737985	0,636285709310744	0,112089494672856	0,0325224046880226	0,877287112006616	0,380988868634115	0,682407129597217	0,615283393731288	0,0192943620141929	0,0112097660431644	0,597255691381479	0,82376611749929
TCGA.BH.A204.11	0,949854942197193	0,966311195714313	0,915986474795046	0,868626617289849	0,721594739193202	0,679186375484773	0,310265771218397	0,170609592880685	0,914833349014493	0,896597424307456	0,292572031339552	0,134086913770633	0,886232524081879	0,0369096134794744	0,677226232159104	0,114910647450539	0,570856026603605	0,11719679581103	0,975741938534248	0,95749345256982	0,748479471062855	0,818538064119944	0,904134576407249	0,931223003837224	0,927341177088013	0,212051335518196	0,519688478428592	0,869941619009379	0,824033351274774	0,935061661629803	0,806471155613918	0,0862064814192855	0,510433056825122	0,253677207159834	0,971297938579054	0,0277025024225904	0,434480643881632	0,587239054785808	0,465952397187083	0,905077307213404	0,893576452307618	0,106437865270189	0,965872798777409	0,0653950828697312	0,876106297561765	0,237074659510844	0,945275063191968	0,0157075803743758	0,466320923263634	0,779876307231431	0,86362629797871	0,917914896751974	0,814385261876875	0,907344730104636	0,424646243371783	0,861673560258566	0,963687168230344	0,140284022982336	0,93510055779225	0,115408113199324	0,764047844014801	0,820842020928861	0,961040116448741	0,913435587183713	0,877988459635662	0,822905479819261	0,711856583083753	0,22864127831704	0,33237297749294	0,932667556181821	0,00816768522017481	0,183201885265158	0,450370464691186	0,885398013963343	0,687202452091794	0,185737169514128	0,932993804773334	0,021935103151179	0,572963709657148	0,0560982152433172	0,938446192959387	0,86769805906604	0,663151473380952	0,831724659754683	0,518103785251613	0,951397828796123	0,962496705886015	0,218603786737768	0,452063958188358	0,418805936061526	0,101786620103311	0,930020160237251	0,697104927795809	0,71465827289188	0,163872782517476	0,451268461504473	0,225242296942675	0,12210214568983	0,925611023503566	0,82127554104594	0,647325551835656	0,545602263975954	0,0456781906276807	0,012284576044364	0,566356663026357	0,944230162026906
