RNA	Complexity Score	Complexity Rank
PTPN22	0.003903454645162187	62
NEK2	0.0039029998224226975	63
ZNF300P1	0.003899533058405154	64
AQP7P2	0.00389946394190212	65
NGF-AS1	0.00389946394190212	66
AF001548.3	0.0038968521963314083	67
CMTM5	0.0038958205314996402	68
ETV3L	0.0038958205314996402	69
RGR	0.003895730945449867	70
AC020907.1	0.003895730945449867	71
AP001783.1	0.003895730945449867	72
CD69	0.0038951850832090813	73
KLRG1	0.003894581697035607	74
GIPC2	0.0038944816236937984	75
EDN3	0.003893218234506977	76
SHC4	0.0038931225391174535	77
MIR4539	0.0038926533777908414	78
AC093300.1	0.003892493249718935	79
HNRNPA1P21	0.003890303846919841	80
WDR86-AS1	0.0038894090263684815	81
IHO1	0.003889330599533968	82
KCNMB1	0.0038887531157790864	83
GAS1RR	0.0038887531157790864	84
STAC2	0.0038882647895025356	85
LINC01819	0.0038882647895025356	86
CNN1	0.0038880289755332848	87
LRRC3B	0.0038879323250815903	88
DYNLRB2	0.003887598441761164	89
AC005077.4	0.003887598441761164	90
DACH1	0.0038869908198232678	91
OSR1	0.0038861833537528192	92
RYR3	0.0038861833537528192	93
AL136366.1	0.0038851571363770344	94
PTGDS	0.003885046264756877	95
LINC02328	0.003885046264756877	96
CR1	0.003884700603760388	97
C9orf116	0.003884602114101753	98
NCR1	0.0038845320311103665	99
SAMD15	0.0038844914588218905	100
CLDN11	0.003884380310760576	101
SCRG1	0.003883880064218441	102
SHISA9	0.003883306978662747	103
U91319.1	0.003883306978662747	104
AC008805.1	0.003883306978662747	105
DDX43	0.003883306978662747	106
OOEP	0.003883306978662747	107
C10orf82	0.003883306978662747	108
AC016825.1	0.003883306978662747	109
TDRD12	0.003883306978662747	110
PAX8	0.003883306978662747	111
PAX8-AS1	0.003883306978662747	112
IL34	0.0038814952401948696	113
OR2S1P	0.0038812236268417023	114
FERMT1	0.003880774730192256	115
TNFRSF13C	0.0038804420401356474	116
LMX1B	0.003879944714656626	117
CASP4LP	0.0038797724969016805	118
LRFN5	0.0038796927468748997	119
PPP2R2B	0.003879280827499825	120
GBP1P1	0.003879043370928228	121
STOX2	0.0038787191869443997	122
PDCD1LG2	0.0038784390854389407	123
VIM-AS1	0.0038783599566955705	124
AC091043.1	0.0038782463311330295	125
FP885919.1	0.0038781659498947512	126
GPR55	0.003878064781446128	127
KCNH8	0.0038779680936466424	128
PRSS21	0.0038779412642250587	129
MT1L	0.0038779412642250587	130
SDR42E1	0.0038779412642250587	131
ZNF662	0.0038779412642250587	132
NUDT16P1	0.0038779412642250587	133
SRARP	0.0038779412642250587	134
AC147651.1	0.0038779412642250587	135
GRIK3	0.0038779412642250587	136
OAZ1P1	0.0038779412642250587	137
PDZK1IP1	0.0038779412642250587	138
TTC22	0.0038779412642250587	139
GSTM2	0.0038779412642250587	140
CHI3L2	0.0038779412642250587	141
PDZK1	0.0038779412642250587	142
BNIPL	0.0038779412642250587	143
KLHDC9	0.0038779412642250587	144
KCNK1	0.0038779412642250587	145
TRMT9B	0.0038779412642250587	146
TSPYL5	0.0038779412642250587	147
ZNF572	0.0038779412642250587	148
SERPINA5	0.0038779412642250587	149
MKRN3	0.0038779412642250587	150
AC124248.1	0.0038779412642250587	151
AC006133.1	0.0038779412642250587	152
OLFM1	0.0038779412642250587	153
COX7A1	0.0038779412642250587	154
C19orf33	0.0038779412642250587	155
CYP2T1P	0.0038779412642250587	156
AC010643.1	0.0038779412642250587	157
TNNT1	0.0038779412642250587	158
ZNF391	0.0038779412642250587	159
PNLDC1	0.0038779412642250587	160
SCNN1A	0.0038779412642250587	161
C2orf74	0.0038779412642250587	162
DQX1	0.0038779412642250587	163
NT5DC4	0.0038779412642250587	164
OR4B1	0.0038779412642250587	165
FAM198B-AS1	0.0038779412642250587	166
RN7SL28P	0.0038779412642250587	167
KRTAP9-4	0.0038779412642250587	168
LDHC	0.0038779412642250587	169
CXorf66	0.0038779412642250587	170
GLB1L2	0.0038779412642250587	171
PLCB4	0.0038779412642250587	172
PARD6B	0.0038779412642250587	173
AKR1E2	0.0038779412642250587	174
CALML5	0.0038779412642250587	175
BX322639.1	0.0038779412642250587	176
LINC00857	0.0038779412642250587	177
JAKMIP3	0.0038779412642250587	178
ALDOC	0.0038779412642250587	179
HOXB2	0.0038779412642250587	180
TCAM1P	0.0038779412642250587	181
PRM1	0.0038779412642250587	182
CT83	0.0038779412642250587	183
PARP4P1	0.0038779412642250587	184
LINC00392	0.0038779412642250587	185
AC010451.3	0.0038779412642250587	186
SPESP1	0.0038779412642250587	187
AC025423.3	0.0038779412642250587	188
TNRC18P1	0.0038779412642250587	189
GPR146	0.0020243543053016354	190
AQP7	0.0020243543053016354	191
BTNL9	0.0020243543053016354	192
CCDC178	0.0020243543053016354	193
GPIHBP1	0.0020243543053016354	194
PGM5P3-AS1	0.0020243543053016354	195
ABCA10	0.001999951397792256	196
FREM1	0.001998608982352332	197
LVRN	0.001997220176550085	198
TRHDE-AS1	0.001997220176550085	199
CHRDL1	0.0019966645257323604	200
CRHBP	0.0019774992989435797	201
TRBV30	0.0019750339992332107	202
AP003774.2	0.0019737719831560726	203
AC068057.1	0.0019673349190520366	204
AC044810.2	0.0019673349190520366	205
PNMA8C	0.0019673349190520366	206
SLC7A3	0.001966405591843338	207
AL160412.1	0.001966405591843338	208
RNASE7	0.001961811540339758	209
SVEP1	0.0019579309754294396	210
MRGPRF	0.001956644876616073	211
AP003071.4	0.001956644876616073	212
PGM5-AS1	0.001954362961431937	213
MYH11	0.0019542227815851658	214
PDE6G	0.001953726422480038	215
CA6	0.00195294429320835	216
SCN2B	0.0019525919594795208	217
TNIP3	0.0019524483674634202	218
WIF1	0.0019517175597352045	219
ABCF2P2	0.001950584801923822	220
AC023136.1	0.001950584801923822	221
AC233702.8	0.001950584801923822	222
LINC02812	0.0019504623174244975	223
GNLY	0.0019492735787539322	224
ACTA2-AS1	0.0019489275252509743	225
AC245884.9	0.0019482081265061175	226
MIA-RAB4B	0.0019479030174288058	227
HOXA4	0.0019470229757361046	228
MEF2C-AS1	0.001947022720694649	229
AFF3	0.001946891949476865	230
AC092667.1	0.001946891949476865	231
MYB	0.0019464998123769515	232
AC008514.1	0.0019459943470205633	233
CD200R1	0.0019456706922689213	234
LINC02872	0.0019451942922767155	235
AC136621.1	0.0019451458695860188	236
GPR12	0.0019446398468333929	237
ZNF667-AS1	0.001944614759361819	238
ZNF667	0.001944614759361819	239
LINC01945	0.001943263275555916	240
BMX	0.0013340823240576255	241
TNXB	0.0013340823240576255	242
CCL14	0.0013340823240576255	243
HEPACAM	0.0013337409735593641	244
TMEM132C	0.001332329031022442	245
ATOH8	0.001331992375884286	246
ADAM33	0.001326908452807224	247
LYVE1	0.001322519935905908	248
LINC02587	0.0013206362599369474	249
ANGPT4	0.0013168075912429384	250
TRBV7-4	0.0013129840945932964	251
TRGV10	0.0013129021158811182	252
HNRNPA1P70	0.0013117046965929234	253
TRAV1-2	0.0013116551848256636	254
OVCH2	0.001308921147298554	255
TCEAL5	0.0013075061675636194	256
MAB21L1	0.0013053131936723876	257
MAMDC2	0.0013034716326088482	258
FCRL6	0.001303191396695562	259
AC087482.1	0.0013015060566540712	260
BCL2A1	0.0013006887391299104	261
IPCEF1	0.0012999270049863256	262
CEROX1	0.0012997167018546634	263
HCST	0.0012992347100195007	264
RIPOR2	0.001299188073499034	265
TOX	0.0012990318204314515	266
VPREB3	0.0012989578097551394	267
EMX2OS	0.0012987790227798528	268
DNAJC12	0.001298310110788983	269
C2orf88	0.001298131871027476	270
LRRC2	0.0012975648790469793	271
ZNF454	0.001297436510981642	272
CACNA2D2	0.0012971408272038824	273
SLC22A3	0.0012971092920343254	274
AC103760.1	0.0012968290824434134	275
BLACAT1	0.0012965863434042878	276
IL12RB2	0.0012964292928853368	277
NKX1-2	0.0012962267360408723	278
ABCA8	0.0009954160356744402	279
FP325317.1	0.000994412905543827	280
ITGA7	0.0009938688501244066	281
ALDH1A2	0.0009904393394134668	282
ABCA9	0.0009898016168127307	283
CA4	0.0009884771932541212	284
MYOC	0.000988383763419277	285
AQP7P1	0.000988296007903659	286
ALDH1L1-AS2	0.000988296007903659	287
ADH1A	0.0009871673044775015	288
TRAV38-1	0.0009855461067796946	289
CCL19	0.00098022341792748	290
MYOM1	0.0009770716370019856	291
ASB2	0.0009760859891891142	292
GZMH	0.0009759347145730952	293
SNORD114-20	0.0009746443398404576	294
AC079598.4	0.0009746443398404576	295
AC090386.2	0.0009746443398404576	296
ADAMTS5	0.0009739741007707849	297
PRSS33	0.0009737639221591127	298
AC005682.1	0.0009736740220963535	299
SH2D2A	0.0009725711705013342	300
SLC17A7	0.0007893924781293889	301
TRAV24	0.0007875475326496117	302
TRBV13	0.0007875475326496117	303
P2RY10	0.0007869079486437299	304
TRBV5-5	0.0007866033409347486	305
AC009133.3	0.0007864148077501671	306
TRBV21-1	0.0007860709107281674	307
GRIA4	0.0007830684355667225	308
SAMD5	0.0007829537446368643	309
SCN4B	0.0007819801628578815	310
LGALS2	0.0007799167087868468	311
AC015712.4	0.0007798145122109952	312
HPSE2	0.000779236092834169	313
FZD9	0.0007790430086240787	314
IGF2BP2	0.0007787889284149689	315
SIDT1	0.0007787714366649552	316
GALNT15	0.0007787299541025668	317
XPNPEP2	0.0007784611552120081	318
PTPRN2	0.0007776157152442375	319
HSPB6	0.0006588278651208921	320
HSD17B13	0.0006563164222107673	321
TRBV15	0.0006558161200542963	322
FCRL5	0.0006545957260757443	323
DNASE1L3	0.0006519204414002406	324
ARHGAP20	0.0006518872306033099	325
CLDN19	0.0006518369605018798	326
CALHM6	0.0006501114572922296	327
SOX8	0.0006498006001496591	328
LINC02258	0.0006492963463977943	329
AC129908.1	0.0006492795727712214	330
ERBB4	0.0006490034267202704	331
ZMYND10	0.0006489669118569443	332
PPP1R14C	0.0006486717945138202	333
PDE9A	0.0006483165447244046	334
RARRES1	0.0006482581933546261	335
EPHB6	0.0006482109158433059	336
SCARA5	0.0005626865848854484	337
TRAV35	0.0005616181323173588	338
TRAV19	0.0005615551583381677	339
TRDV1	0.0005614901046515241	340
AC004847.1	0.0005612766816721881	341
CLEC4C	0.000561275748423516	342
TRAV8-1	0.0005612101035872831	343
GPR174	0.0005608176143737304	344
KCNA3	0.0005602360378252378	345
PAK5	0.0005582814135825926	346
PAMR1	0.000558080137128643	347
AL161668.4	0.0005567785831107875	348
LINC01198	0.0005563651131800297	349
FCER2	0.0005563427898053687	350
NRG2	0.0005562566466109968	351
CNTNAP3	0.0005561016389792347	352
AR	0.0005560894253217981	353
HSD11B1	0.000555957370534868	354
PTH1R	0.0005558364170019857	355
ITIH5	0.0004928918700520158	356
CPA1	0.0004925036269780638	357
MAP1LC3C	0.0004924054322499479	358
CD300LG	0.0004918234549372323	359
LRRN4CL	0.0004909736078876968	360
TRAV13-2	0.0004909281074195175	361
AC006369.1	0.000490669215224511	362
ECRG4	0.0004888801137661738	363
LINC02384	0.00048715418275185543	364
SYNM	0.00048706098049547885	365
TFF3	0.00048691036596499156	366
LRRC46	0.00048676976711617973	367
ART3	0.0004867656862555895	368
ID4	0.00048622600107811164	369
CCDC170	0.0004861651547020372	370
CAVIN2	0.0004377820761069729	371
LINC02884	0.0004376182668186462	372
LINC02237	0.00043688453105102104	373
CLNK	0.000436134310337298	374
VEGFD	0.00043559294494372884	375
LINC02422	0.0004351938986872917	376
AC093535.2	0.0004337138770148649	377
ADGRD2	0.00043357512288825226	378
TSHZ2	0.0004335661966956982	379
DRAIC	0.00043276610096615683	380
CYCSP30	0.0004325937612307224	381
DNALI1	0.00043258274805590296	382
TMEM71	0.0004321368405080231	383
TRBV14	0.0003923259961807011	384
CD8B	0.00039211444530047715	385
XCR1	0.0003920922348946716	386
POU2AF1	0.00039201871421858597	387
IL21	0.00039144906168434983	388
TBC1D27P	0.00039144761664937827	389
AC097713.1	0.00039023168932936014	390
B3GALT1	0.0003901973398955479	391
SRPX	0.00038958416010506853	392
NCF1C	0.00038950896803774133	393
AOC3	0.0003569887768562613	394
ZNF80	0.0003564570050053791	395
TRBJ2-1	0.00035633914016503036	396
APOBEC3H	0.00035599584596548127	397
ITM2A	0.0003548458538142057	398
TSLP	0.00035428440475682773	399
C8orf88	0.00035428337130824814	400
CT62	0.00035400206175051585	401
FSIP1	0.0003538561263751831	402
TRPM6	0.0003538074646390208	403
NDUFB4P11	0.00035367001183962324	404
STX11	0.0003536229636443662	405
LINC01537	0.00032711847012894776	406
FOXP3	0.00032636945743630554	407
TNFRSF13B	0.0003263527143970947	408
TCEAL7	0.0003250644538901121	409
PCARE	0.0003243605443138807	410
TRBV4-1	0.0003015060780845211	411
STAP1	0.00030147116300856535	412
CCR4	0.0003013428865319927	413
CORO2B	0.00030131690908828933	414
TNFRSF9	0.00030052178512330685	415
NKAPL	0.0002996383871216768	416
CFAP99	0.0002994704949441481	417
KIRREL3-AS1	0.00029944464796787646	418
AC107959.1	0.0002992457194514219	419
GATA3-AS1	0.00029913297302794887	420
TRBV24-1	0.00027981931655779256	421
LINC01934	0.0002798063992233213	422
LAMP3	0.00027828250977021923	423
GABRP	0.0002782059633098212	424
CNKSR2	0.00027798047326455937	425
FAM30A	0.00026072123203128004	426
IDO1	0.00026020976267867625	427
THSD4	0.00025951525399359844	428
ABCD2	0.00025936778777764584	429
NPR1	0.0002448831022581839	430
OR2I1P	0.0002446606379118695	431
CARMN	0.00024370439517014877	432
CLEC10A	0.00024346731648002795	433
FHL1	0.00023032810927826604	434
TRAV10	0.0002303132028803718	435
TRAV5	0.00023030308960389812	436
IL7R	0.00022996602196346472	437
AC015911.3	0.0002297358658979086	438
LINC02613	0.00022911064712718474	439
DEGS2	0.00022900138477897488	440
LINC01354	0.00022895632190346322	441
SLC6A2	0.00022892316207899364	442
TRAV23DV6	0.000217485200578353	443
TRAV6	0.00021747321839970198	444
TRAV25	0.0002174602616950295	445
KLHL29	0.00021643821331323535	446
IL2RA	0.00021639157657387558	447
PDE2A	0.0002060698374093784	448
XCL2	0.00020600732568008587	449
CCR2	0.00020582893848723342	450
RASGEF1C	0.00020494505079254316	451
GPM6B	0.00020491586856538169	452
PAX5	0.00019544345104669701	453
TMIGD2	0.00019529005479847455	454
LINC02487	0.00019452480961366204	455
AL031846.1	0.0001863574529177184	456
TRAV22	0.00018632737658994677	457
TRBJ2-7	0.0001862659767707989	458
GPR18	0.00018620761446796493	459
LINC01781	0.00018602793001793426	460
GVINP1	0.00018576351092886535	461
LINC00393	0.0001852354583943375	462
TRBV7-6	0.00017792020113190242	463
TRBV27	0.0001778353943771624	464
TRAV20	0.00017781503960768365	465
LINC01857	0.000177792394560341	466
AGR2	0.0001769654369017329	467
UGT8	0.00017693820043980323	468
TRAV14DV4	0.0001701180536475326	469
PNOC	0.00016969340591157644	470
LINC00892	0.0001629728672485749	471
CTSW	0.00016291408371512503	472
AC134043.3	0.0001628258855128365	473
IFNG	0.0001628102487196632	474
NUGGC	0.0001627627663419717	475
LINC02446	0.00015642396692167501	476
LINC02084	0.00015639946961614997	477
NIBAN3	0.00015626735269819018	478
ADAMTS9-AS2	0.00015585741745849287	479
OCA2	0.00015569094403401483	480
CD226	0.00015041315434591199	481
SSTR3	0.00015041255722402565	482
SLFN12L	0.00015015991307713769	483
MEI1	0.00015015859192031773	484
C10orf90	0.00014971479270653435	485
MIA	0.00014971091454539753	486
IKZF3	0.00014478634012956136	487
FCRL1	0.00014471930298754488	488
GRAP2	0.0001447140378751885	489
BANK1	0.00014414630478768343	490
KCNJ11	0.00014414292527432576	491
LAX1	0.0001396365391715744	492
AL365361.1	0.00013963072018514136	493
CD79B	0.00013924496556849423	494
TRBV4-2	0.00013029141092004275	495
LEMD1	0.00012971877375445617	496
FASLG	0.0001260723406598488	497
TRAV36DV7	0.00012606495484885884	498
KLRB1	0.00012573165131012066	499
CASC8	0.00012552182461164483	500
C5AR2	0.00012551053116979005	501
DMD	0.0001254675154372733	502
IL12B	0.00012211682265510375	503
VGLL1	0.00012161052860645137	504
THEMIS	0.00011844971264761734	505
SLAMF8	0.00011452485742297607	506
LINC02202	0.0001114841950245204	507
CA12	0.00011119048942653473	508
ARHGEF4	0.00011115278984346876	509
CXCL9	0.0001085121319312207	510
EPHB1	0.00010812220553524027	511
TRAV27	0.0001028145690528478	512
TRBV12-3	0.00010279895652787825	513
CRYAB	0.0001023846262334124	514
PLA2G4A	0.0001023581440358047	515
TRAV12-1	0.00010019083573247167	516
CD28	9.988801859244287e-05	517
CHODL	9.977422991700167e-05	518
PRKCQ-AS1	9.720413722314513e-05	519
TRAV3	9.527860234930702e-05	520
IL2RB	9.295859460952324e-05	521
TRBV9	9.083759162814887e-05	522
SLC44A4	8.84398146480688e-05	523
GIMAP5	8.458084859011127e-05	524
GZMM	8.307752544150306e-05	525
LTB	8.303327951610119e-05	526
LINC00528	8.123313796649684e-05	527
TRBV11-2	7.968953049181476e-05	528
FCRL2	7.962863807572124e-05	529
TREML2	7.959514234989771e-05	530
NCF1B	7.944077307259044e-05	531
PRDM8	7.935801294909417e-05	532
CD244	7.488956758322946e-05	533
FTH1P22	7.36646877722388e-05	534
AL590764.1	7.35030813303042e-05	535
LINC00092	7.340388944744467e-05	536
ITGB7	7.223990486744273e-05	537
LINC00996	7.094721833005264e-05	538
CD79A	6.966782530244063e-05	539
AGR3	6.947532696471043e-05	540
TRAV17	6.847944156513066e-05	541
LINC00402	6.846106138143355e-05	542
TRABD2A	6.822995413347259e-05	543
AL096816.1	6.729353743880907e-05	544
TRBV12-4	6.615648147537005e-05	545
TRAV16	6.614828919312435e-05	546
TRAV8-4	6.505431838463883e-05	547
PPP1R16B	6.483632774618025e-05	548
S100B	6.483286567431402e-05	549
TRAV26-1	6.396040692511415e-05	550
CD8A	6.294463985166938e-05	551
TRBV5-6	6.29401579327962e-05	552
PRKCQ	6.186711927556475e-05	553
TRAV21	6.097880787054116e-05	554
TRBV10-3	6.0976704946373276e-05	555
CXCR5	6.094091897348135e-05	556
PSAT1	6.07810760096756e-05	557
ITPRIPL1	6.075960647252123e-05	558
TRAV12-2	6.003843851831938e-05	559
LINC02273	6.0036178811924536e-05	560
IL21R	5.90675099984912e-05	561
MS4A1	5.8235100815147274e-05	562
C11orf21	5.821518023628693e-05	563
TTYH1	5.806466165189953e-05	564
ZBED2	5.734596389677079e-05	565
PLAC8	5.652025589540224e-05	566
TRAV2	5.573174161107261e-05	567
LINC01281	5.4151574713377396e-05	568
PTX3	5.402740722387503e-05	569
TRAV4	5.344326268927677e-05	570
HLA-DOB	5.337267946194393e-05	571
TRAV41	5.271062681327362e-05	572
MIR155HG	5.267189773774924e-05	573
SOX9-AS1	5.257657025722565e-05	574
TBC1D10C	5.131546711037648e-05	575
TRAV8-3	5.000710455517605e-05	576
LINC00504	4.9873015042131334e-05	577
TRAV8-2	4.9381792134974314e-05	578
SLAMF7	4.9374020101048517e-05	579
TRBV6-1	4.937322449349117e-05	580
TRBV6-6	4.937223283899595e-05	581
SPIB	4.934678071703118e-05	582
CNR2	4.8744310598899484e-05	583
TRAV13-1	4.814949587757999e-05	584
TRBV6-5	4.756889479096473e-05	585
TRBV5-4	4.698917544067846e-05	586
TRBV3-1	4.6433496476764574e-05	587
TRAV9-2	4.64258526460689e-05	588
TRBV29-1	4.588502752913772e-05	589
TRAV8-6	4.4829364445165866e-05	590
TNFSF14	4.477342742304608e-05	591
SELL	4.380767363787848e-05	592
GBP5	4.3795542993525804e-05	593
GZMK	4.332725413098718e-05	594
MPP6	4.274151519901212e-05	595
FUT7	4.189383868613843e-05	596
TRBV2	4.14847857817132e-05	597
IL18RAP	4.145283287957091e-05	598
CD40LG	4.1040710982611937e-05	599
NCF1	4.097976677545006e-05	600
ROPN1B	4.052262600027736e-05	601
TTC6	4.0519951720318185e-05	602
ROCR	4.0109085349764174e-05	603
AC004585.1	3.9773822446592343e-05	604
IRF4	3.8962254288108105e-05	605
TRAV12-3	3.860279637874857e-05	606
PARP15	3.859180200876589e-05	607
STAT4	3.8561785442615e-05	608
AC007255.1	3.7765520189332454e-05	609
TRBV18	3.712770759847776e-05	610
CD38	3.642206737927291e-05	611
TTC24	3.642182962941686e-05	612
TRBV7-9	3.6097209700960776e-05	613
CXCR6	3.609518872760659e-05	614
CCR5	3.479399978438037e-05	615
SCML4	3.4494408336931534e-05	616
POLR2F	3.44271737950603e-05	617
B3GNT5	3.4421107227920155e-05	618
TESPA1	3.330976838271496e-05	619
FOXCUT	3.296336191475847e-05	620
FCRLA	3.220418545597835e-05	621
TCL1A	3.1680295589925924e-05	622
SAMD3	3.117630846589854e-05	623
AIM2	3.066209852905133e-05	624
TRBV19	3.0445518696575672e-05	625
CD7	2.9295657596563886e-05	626
EOMES	2.803163643850658e-05	627
L3MBTL4	2.7983284022550124e-05	628
TRBV5-1	2.783336632720657e-05	629
PLA2G2D	2.7832380228101748e-05	630
CD52	2.763326003577228e-05	631
PSTPIP1	2.761431855803251e-05	632
LINC00861	2.7439660339103154e-05	633
CCL5	2.6685706140875007e-05	634
EGFR	2.6636185773672708e-05	635
CST7	2.6144322094623396e-05	636
GPR171	2.5974629992962294e-05	637
ESR1	2.5928400987887883e-05	638
PDCD1	2.5292502004746276e-05	639
TRAT1	2.5134965334166004e-05	640
ICOS	2.5129884061674032e-05	641
JAML	2.4804489101547805e-05	642
CTLA4	2.4343938040585753e-05	643
CRTAM	2.404744912257301e-05	644
ST8SIA1	2.3569743598880293e-05	645
TAF5LP1	2.3463782797529365e-05	646
SFRP1	2.329105159857483e-05	647
CD3G	2.277996295108824e-05	648
TNFRSF8	2.274360219147507e-05	649
GFI1	2.251597303116726e-05	650
HAPLN3	2.234982665006275e-05	651
TRBC2	2.2258387283481512e-05	652
DOK2	2.1859058937367233e-05	653
ZNF831	2.175986430031746e-05	654
CXCR3	2.175891588154501e-05	655
LINC01215	2.1054229271183244e-05	656
GZMA	2.0074614256907825e-05	657
CD96	1.9869995154446467e-05	658
ITK	1.9669322607941752e-05	659
TRBC1	1.957074380213753e-05	660
CD19	1.95673218316599e-05	661
LTA	1.9469528919921248e-05	662
SNHG26	1.94438152884632e-05	663
CCR7	1.9374593568320954e-05	664
GZMB	1.9274818597482777e-05	665
TIGIT	1.9087306450443538e-05	666
CD2	1.8904518054580155e-05	667
FCRL3	1.8722531775180847e-05	668
ZAP70	1.87217400362249e-05	669
TRBV20-1	1.854422344245702e-05	670
CD27	1.8111384626372256e-05	671
SRSF12	1.744138574291693e-05	672
TIFAB	1.6928870856664655e-05	673
MID1	1.683443957880239e-05	674
LINC00426	1.6711234512468045e-05	675
PRKCB	1.6638735893996963e-05	676
MLPH	1.654988527727865e-05	677
SH2D1A	1.595709122123658e-05	678
CD5	1.5956978286182817e-05	679
PYHIN1	1.5956790029519934e-05	680
TRG-AS1	1.5891719334340697e-05	681
CD3E	1.5827466536401802e-05	682
UBASH3A	1.5827332879070902e-05	683
CD6	1.582608644195532e-05	684
LINC02188	1.5747009729861675e-05	685
NKG7	1.5573139925333905e-05	686
S1PR4	1.544959309775546e-05	687
LY9	1.5328263682806377e-05	688
TRBV28	1.5148855806348857e-05	689
PRR15	1.5133325075892056e-05	690
CD3D	1.3804485154580511e-05	691
BCL11A	1.3790653705174556e-05	692
SIRPG	1.3610857758125063e-05	693
C16orf54	1.3515230583346925e-05	694
ROPN1	1.3319236849160714e-05	695
FOXA1	1.3228185353517483e-05	696
AC243960.1	1.2931957027694235e-05	697
ICAM3	1.2846857283384242e-05	698
CD247	1.2762386199687618e-05	699
NCR3	1.2720422935789692e-05	700
PRF1	1.2719037743770049e-05	701
IL12RB1	1.2514588111516849e-05	702
SLA2	1.243568449113506e-05	703
SP140	1.243464472780502e-05	704
SLAMF1	1.216361423828583e-05	705
BTLA	1.2125489201054355e-05	706
SLAMF6	1.096320644568131e-05	707
STAC	1.0712672293304104e-05	708
SIT1	1.0546785641720044e-05	709
PTPN7	1.0240633345491251e-05	710
TBX21	1.0004093998636126e-05	711
SNX20	1.000329226821629e-05	712
RGMA	9.996702064416834e-06	713
IL2RG	9.826864464355434e-06	714
FOXC1	6.535437185680403e-06	715
