"cg01082907"	"cg00513735"	+
"cg01085569"	"cg00513735"	+
"cg01112899"	"cg00513735"	+
"cg01165159"	"cg00513735"	+
"cg01214240"	"cg00513735"	+
"cg01229506"	"cg00513735"	+
"cg01233664"	"cg00513735"	+
"cg01274524"	"cg00513735"	+
"cg01314643"	"cg00513735"	+
"cg01484075"	"cg00513735"	+
"cg01560873"	"cg00513735"	+
"cg01569339"	"cg00513735"	+
"cg01570445"	"cg00513735"	+
"cg01695023"	"cg00513735"	+
"cg01021658"	"cg00570849"	+
"cg01064363"	"cg00570849"	+
"cg01245423"	"cg00570849"	+
"cg01634119"	"cg00570849"	+
"cg01660993"	"cg00570849"	+
"cg01738638"	"cg00598009"	+
"cg01287088"	"cg00616129"	-
"cg01634119"	"cg00616129"	+
"cg01646665"	"cg00616129"	+
"cg00632863"	"cg00623200"	+
"cg01021658"	"cg00623200"	+
"cg01112899"	"cg00623200"	+
"cg01335162"	"cg00623200"	+
"cg01464067"	"cg00623200"	+
"cg01474003"	"cg00623200"	+
"cg01599167"	"cg00623200"	+
"cg00664343"	"cg00632863"	+
"cg00693060"	"cg00632863"	+
"cg00732251"	"cg00632863"	+
"cg01051583"	"cg00632863"	+
"cg01082907"	"cg00632863"	+
"cg01112899"	"cg00632863"	+
"cg01229506"	"cg00632863"	+
"cg01233664"	"cg00632863"	+
"cg01343624"	"cg00632863"	+
"cg01464067"	"cg00632863"	+
"cg01569339"	"cg00632863"	+
"cg01737667"	"cg00632863"	+
"cg00693060"	"cg00664343"	+
"cg00702417"	"cg00664343"	+
"cg00946316"	"cg00664343"	+
"cg01021658"	"cg00664343"	+
"cg01051583"	"cg00664343"	+
"cg01082907"	"cg00664343"	+
"cg01112899"	"cg00664343"	+
"cg01214240"	"cg00664343"	+
"cg01343624"	"cg00664343"	+
"cg01569339"	"cg00664343"	+
"cg00702417"	"cg00693060"	+
"cg00827893"	"cg00693060"	+
"cg00852398"	"cg00693060"	+
"cg00946316"	"cg00693060"	+
"cg01021658"	"cg00693060"	+
"cg01051583"	"cg00693060"	+
"cg01058584"	"cg00693060"	+
"cg01082907"	"cg00693060"	+
"cg01085569"	"cg00693060"	+
"cg01112899"	"cg00693060"	+
"cg01214240"	"cg00693060"	+
"cg01229506"	"cg00693060"	+
"cg01233664"	"cg00693060"	+
"cg01274524"	"cg00693060"	+
"cg01314643"	"cg00693060"	+
"cg01343624"	"cg00693060"	+
"cg01484075"	"cg00693060"	+
"cg01560873"	"cg00693060"	+
"cg01569339"	"cg00693060"	+
"cg01570445"	"cg00693060"	+
"cg01599167"	"cg00693060"	+
"cg00852398"	"cg00702417"	+
"cg01085569"	"cg00702417"	+
"cg01112899"	"cg00702417"	+
"cg01233664"	"cg00702417"	+
"cg01695023"	"cg00702417"	+
"cg01084693"	"cg00702638"	+
"cg01335162"	"cg00732251"	+
"cg01474003"	"cg00732251"	+
"cg01599167"	"cg00732251"	+
"cg01335162"	"cg00752195"	+
"cg01599167"	"cg00752195"	+
"cg01214240"	"cg00763889"	+
"cg01464067"	"cg00763889"	+
"cg01819787"	"cg00763889"	+
"cg00865962"	"cg00765710"	-
"cg01083711"	"cg00765710"	-
"cg01219670"	"cg00765710"	-
"cg01285522"	"cg00765710"	+
"cg01412450"	"cg00765710"	+
"cg01771876"	"cg00765710"	+
"cg01789728"	"cg00765710"	+
"cg01112899"	"cg00813993"	+
"cg01233664"	"cg00813993"	+
"cg01335162"	"cg00813993"	+
"cg01577414"	"cg00813993"	+
"cg01599167"	"cg00813993"	+
"cg01695023"	"cg00813993"	+
"cg01229506"	"cg00852398"	+
"cg01274524"	"cg00852398"	+
"cg01335162"	"cg00852398"	+
"cg01570445"	"cg00852398"	+
"cg01577414"	"cg00852398"	+
"cg01599167"	"cg00852398"	+
"cg00983697"	"cg00859178"	+
"cg00934120"	"cg00862883"	+
"cg01083711"	"cg00862883"	-
"cg01084693"	"cg00862883"	+
"cg01245423"	"cg00862883"	+
"cg01353347"	"cg00862883"	+
"cg01634119"	"cg00862883"	+
"cg01646665"	"cg00862883"	+
"cg01660993"	"cg00862883"	+
"cg01738638"	"cg00862883"	+
"cg01112899"	"cg00865962"	+
"cg01335162"	"cg00926400"	+
"cg01715143"	"cg00926400"	+
"cg01064363"	"cg00929493"	+
"cg01083711"	"cg00929493"	+
"cg01112899"	"cg00929493"	+
"cg01412450"	"cg00929493"	-
"cg01474003"	"cg00929493"	+
"cg01746522"	"cg00929493"	+
"cg01789728"	"cg00929493"	-
"cg01634119"	"cg00934120"	+
"cg01021658"	"cg00946316"	+
"cg01082907"	"cg00946316"	+
"cg01112899"	"cg00946316"	+
"cg01214240"	"cg00946316"	+
"cg01229506"	"cg00946316"	+
"cg01343624"	"cg00946316"	+
"cg01464067"	"cg00946316"	+
"cg01569339"	"cg00946316"	+
"cg01570445"	"cg00946316"	+
"cg01599167"	"cg00946316"	+
"cg01737667"	"cg00946316"	+
"cg01819880"	"cg00946316"	+
"cg01268571"	"cg00960700"	+
"cg01112899"	"cg00983697"	+
"cg01233664"	"cg00983697"	+
"cg01335162"	"cg00983697"	+
"cg01599167"	"cg00983697"	+
"cg01051583"	"cg01021658"	+
"cg01112899"	"cg01021658"	+
"cg01214240"	"cg01021658"	+
"cg01229506"	"cg01021658"	+
"cg01233664"	"cg01021658"	+
"cg01569339"	"cg01021658"	+
"cg01570445"	"cg01021658"	+
"cg01577414"	"cg01021658"	+
"cg01695023"	"cg01021658"	+
"cg01085569"	"cg01051583"	+
"cg01112899"	"cg01051583"	+
"cg01214240"	"cg01051583"	+
"cg01229506"	"cg01051583"	+
"cg01233664"	"cg01051583"	+
"cg01274524"	"cg01051583"	+
"cg01314643"	"cg01051583"	+
"cg01569339"	"cg01051583"	+
"cg01570445"	"cg01051583"	+
"cg01112899"	"cg01058584"	+
"cg01214240"	"cg01058584"	+
"cg01484075"	"cg01058584"	+
"cg01599167"	"cg01058584"	+
"cg01695023"	"cg01058584"	+
"cg01245423"	"cg01064363"	+
"cg01335162"	"cg01064363"	+
"cg01085569"	"cg01082907"	+
"cg01112899"	"cg01082907"	+
"cg01165159"	"cg01082907"	+
"cg01214240"	"cg01082907"	+
"cg01229506"	"cg01082907"	+
"cg01233664"	"cg01082907"	+
"cg01532075"	"cg01082907"	+
"cg01569339"	"cg01082907"	+
"cg01570445"	"cg01082907"	+
"cg01577414"	"cg01082907"	+
"cg01695023"	"cg01082907"	+
"cg01737667"	"cg01082907"	+
"cg01084693"	"cg01083711"	-
"cg01245423"	"cg01083711"	-
"cg01285522"	"cg01083711"	-
"cg01412450"	"cg01083711"	-
"cg01634119"	"cg01083711"	-
"cg01646665"	"cg01083711"	-
"cg01660993"	"cg01083711"	-
"cg01771876"	"cg01083711"	-
"cg01789728"	"cg01083711"	-
"cg01819787"	"cg01083711"	+
"cg01245423"	"cg01084693"	+
"cg01634119"	"cg01084693"	+
"cg01646665"	"cg01084693"	+
"cg01660993"	"cg01084693"	+
"cg01738638"	"cg01084693"	+
"cg01771876"	"cg01084693"	+
"cg01819787"	"cg01084693"	-
"cg01112899"	"cg01085569"	+
"cg01343624"	"cg01085569"	+
"cg01560873"	"cg01085569"	+
"cg01569339"	"cg01085569"	+
"cg01599167"	"cg01085569"	+
"cg01214240"	"cg01112899"	+
"cg01229506"	"cg01112899"	+
"cg01233664"	"cg01112899"	+
"cg01353347"	"cg01112899"	+
"cg01464067"	"cg01112899"	+
"cg01484075"	"cg01112899"	+
"cg01560873"	"cg01112899"	+
"cg01569339"	"cg01112899"	+
"cg01638792"	"cg01112899"	+
"cg01695023"	"cg01112899"	+
"cg01646665"	"cg01165159"	+
"cg01229506"	"cg01214240"	+
"cg01233664"	"cg01214240"	+
"cg01321816"	"cg01214240"	+
"cg01343624"	"cg01214240"	+
"cg01484075"	"cg01214240"	+
"cg01569339"	"cg01214240"	+
"cg01695023"	"cg01214240"	+
"cg01737667"	"cg01214240"	+
"cg01233664"	"cg01219670"	+
"cg01569339"	"cg01219670"	+
"cg01737667"	"cg01219670"	+
"cg01343624"	"cg01229506"	+
"cg01560873"	"cg01229506"	+
"cg01569339"	"cg01229506"	+
"cg01599167"	"cg01229506"	+
"cg01737667"	"cg01229506"	+
"cg01335162"	"cg01233664"	+
"cg01464067"	"cg01233664"	+
"cg01484075"	"cg01233664"	+
"cg01560873"	"cg01233664"	+
"cg01569339"	"cg01233664"	+
"cg01577414"	"cg01233664"	+
"cg01599167"	"cg01233664"	+
"cg01695023"	"cg01233664"	+
"cg01715143"	"cg01233664"	+
"cg01737667"	"cg01233664"	+
"cg01333824"	"cg01245423"	+
"cg01634119"	"cg01245423"	+
"cg01646665"	"cg01245423"	+
"cg01660993"	"cg01245423"	+
"cg01771876"	"cg01245423"	+
"cg01335162"	"cg01268571"	+
"cg01577414"	"cg01268571"	+
"cg01599167"	"cg01268571"	+
"cg01602153"	"cg01268571"	+
"cg01343624"	"cg01274524"	+
"cg01353347"	"cg01274524"	+
"cg01560873"	"cg01274524"	+
"cg01569339"	"cg01274524"	+
"cg01599167"	"cg01274524"	+
"cg01353139"	"cg01285522"	+
"cg01412450"	"cg01285522"	+
"cg01789728"	"cg01285522"	+
"cg01343624"	"cg01314643"	+
"cg01353347"	"cg01314643"	+
"cg01569339"	"cg01314643"	+
"cg01599167"	"cg01314643"	+
"cg01737667"	"cg01314643"	+
"cg01335162"	"cg01333824"	+
"cg01560873"	"cg01335162"	+
"cg01577414"	"cg01335162"	+
"cg01599167"	"cg01335162"	+
"cg01715143"	"cg01335162"	+
"cg01746522"	"cg01335162"	+
"cg01570445"	"cg01343624"	+
"cg01599167"	"cg01343624"	+
"cg01737667"	"cg01343624"	+
"cg01634119"	"cg01353347"	+
"cg01695023"	"cg01353347"	+
"cg01789728"	"cg01412450"	+
"cg01484075"	"cg01464067"	+
"cg01532075"	"cg01464067"	+
"cg01569339"	"cg01464067"	+
"cg01577414"	"cg01484075"	+
"cg01695023"	"cg01484075"	+
"cg01819787"	"cg01532075"	+
"cg01570445"	"cg01560873"	+
"cg01599167"	"cg01560873"	+
"cg01695023"	"cg01560873"	+
"cg01570445"	"cg01569339"	+
"cg01737667"	"cg01569339"	+
"cg01819880"	"cg01569339"	+
"cg01599167"	"cg01570445"	+
"cg01737667"	"cg01570445"	+
"cg01599167"	"cg01577414"	+
"cg01715143"	"cg01577414"	+
"cg01734786"	"cg01577414"	+
"cg01746522"	"cg01599167"	+
"cg01646665"	"cg01634119"	+
"cg01660993"	"cg01634119"	+
"cg01738638"	"cg01634119"	+
"cg01771876"	"cg01634119"	+
"cg01660993"	"cg01646665"	+
"cg01771876"	"cg01646665"	+
"cg01738638"	"cg01660993"	+
"cg01771876"	"cg01660993"	+
"cg01715143"	"cg01695023"	+
"cg01734786"	"cg01715143"	+
"cg01819787"	"cg01746522"	+
