"CFH"	"LAP3"	"SLC7A2"	"RECQL"	"RPAP3"	"ACSM3"	"TBXA2R"	"MARK4"	"CRAMP1"	"AASS"	"MPND"	"MGST1"	"MAPK8IP2"	"PAX7"	"IDS"	"CLCN6"	"UTP18"	"TTC19"	"TMEM159"	"ZMYND11"	"DPEP1"	"CYP3A43"	"VRK2"	"SNX1"	"ARNTL2"	"ARID4A"	"PNPLA6"	"USP2"	"METTL1"	"MSR1"	"C6"	"CUL7"	"EPHA3"	"GPM6B"	"CTPS2"	"SCML1"	"MRPS10"	"VAMP3"	"FOXP3"	"MSMO1"	"MRTO4"	"GYG2"	"PRDM1"	"TMCC3"	"RASGRF1"	"ZC3H11A"	"YIPF1"	"SPAG4"	"ZNF112"	"MTMR1"	"ADAT1"	"CYB5R4"	"COL17A1"	"CLDN18"	"PHKA1"	"DNTTIP2"	"RRP15"	"HYAL2"	"COASY"	"IP6K2"	"IFT80"	"MAST4"	"NUCKS1"	"BCL3"	"DGCR2"	"ZXDC"	"ST6GALNAC1"	"SLC6A15"	"ADGRL1"	"ASIC4"	"MPP5"	"HMMR"	"PVR"	"MCM2"	"GSDMB"	"CLASP1"	"SNCB"	"MGLL"	"IPCEF1"	"ENO1"	"TACR2"	"FOSL2"	"FRYL"	"TMEM131"	"PLD1"	"PTPN23"	"MCAM"	"RARB"	"TM9SF3"	"LRCH4"	"POLD3"	"CST7"	"NEBL"	"BPIFB2"	"XRCC5"	"CDC14A"	"RABL2B"	"RDH8"	"HSP90AA1"	"CACNA1S"	"C1QTNF3"	"ME2"	"ITGB5"	"ULK2"	"ZNF446"	"FAT1"	"HAL"	"SLCO1A2"	"WBP11"	"CAD"	"MYNN"	"PREP"	"CPNE3"	"ATG16L1"	"ERO1B"	"HSD17B2"	"PPP1R15A"	"CETP"	"DOCK3"	"NSFL1C"
"cg00623200"	-0.340746894203734	-0.0196303692009008	0.186489449740792	-0.190563083455359	0.135508316707381	-0.167876845313643	-0.0508693087367971	0.0948055702752756	0.036948546257877	-0.179261309406975	0.15244345290928	-0.129712951422666	0.304565439101105	0.0279682342937324	0.00321886871698304	-0.233911837627147	0.129600080929546	0.084421478851229	-0.107796272689428	0.0335510486472089	0.0543776162263624	-0.0523543717864609	0.0309729140156578	-0.0815451141419674	-0.259804072827472	-0.0345085144379733	0.0173154310581137	-0.241345035353947	0.13374021414488	-0.00981503371144694	-0.221805969914239	0.060409558430284	-0.153795942121038	-0.285333726623758	0.169050557854781	-0.172529507488036	-0.0639279143525321	-0.271795156390906	0.053140731699872	0.191842362147675	-0.0221015225641656	-0.298316993745026	-0.153177787955169	-0.211670010538008	-0.165021896259392	0.136428791168913	0.169156910542275	0.0500487687191313	0.1214747008636	0.10233389208156	0.0239688427319292	-0.118867591186756	-0.08017553972838	-0.176444161713871	0.255207552565146	-0.0613488154055975	0.109096975408859	-0.0529430922889587	0.157559675669322	0.0775262577957466	-0.0346362461138594	0.0833406536682632	0.0755700411403772	0.166303181709406	0.030399795110366	0.0238428542173557	-0.120457458628001	-0.229546065651175	0.148703082532044	0.0115730520356849	-0.0236295554325262	0.193719671123982	-0.151237069124327	0.116653697245852	-0.0138199581353819	-0.183400533890712	-0.0703343607197733	-0.14873362442139	-0.161544188616338	-0.242556682987562	0.0456561628931035	-0.155319535550338	0.00334279805044585	0.0504803062641791	-0.322744727516744	0.131612938593517	-0.367727849202852	-0.18515598968509	0.0194207363536536	0.175511573775055	0.00603506800077492	-0.152491477790055	0.243572222340483	0.117937987342585	0.0452958399115179	-0.0218633424620685	0.199112548224802	-0.175468510519911	0.0134754170362246	-0.0533726601292864	-0.0228108123080712	-0.0616697246639963	0.013755086128774	0.0546889522478191	0.242973785421855	-0.271359851143416	-0.00045388508335955	-0.222049321103929	0.102415389784961	-0.0394335062540284	0.00373746579202583	-0.216780538931064	0.141692406049602	0.285563956020137	0.0704546278491253	-0.199606025827421	-0.290901115475545	-0.258752768696337	-0.114669103368305	-0.0350180943113261
"cg00632863"	0.157287426640456	0.0203051399221674	0.2426699927816	-0.0130522267472819	-0.131062260406299	0.0390971193836896	0.0244476690470768	-0.0418845931585569	-0.136062498194061	0.235105985591493	0.0246356260454577	-0.0122763679646023	-0.00866073556837234	-0.0425313173364097	0.136337284463625	0.182028591214817	-0.136133293283297	0.0768249190705103	0.00604908519330075	0.0347065724774393	-0.0276193578657055	0.149431866283194	-0.0441600134855162	0.184454973565838	-0.0885640156376044	0.167560518553298	0.0149903099970156	-0.0237932312943082	-0.146813788261719	-0.0818829294456624	0.216545132146131	-0.0599546739491791	0.0284478848051398	0.0592956819533974	-0.210430146534327	0.0113453453504554	-0.266858920401211	0.190116389539283	-0.163239890187718	-0.0723363851002523	-0.153191561827345	0.183639603983498	0.0154105780615427	0.135287887425882	-0.164214961811826	-0.0298698941326596	-0.0721982623274265	-0.163775466867797	0.154756754450136	-0.111348929900758	-0.0145524710929094	-0.0135980020795061	0.262063009841213	0.135268401272163	-0.101898670900697	-0.0673581837691504	-0.145338795746947	0.0693735187664868	-0.0662999672112954	0.0143456871742692	-0.139022352518558	0.234028209004229	-0.111837604108584	-0.0107667083150466	0.0606636547912124	-0.0386835547378322	0.192734891057122	-0.0092241624662951	0.108454200432965	-0.0445765130445824	0.0275896389524393	-0.268132934668822	-0.0547693395912681	-0.25784689933181	-0.0103630527472873	0.0171163079708699	-0.036559705093083	0.252965066843197	0.026899284574729	-0.143504997418563	-0.0111599499184079	0.0991664142675581	0.0555438189262057	0.046096781189045	0.137915041086675	0.036665253384895	0.180683872375777	0.0904337239053847	-0.0010067899412944	-0.00456642720854933	-0.0363452659185137	-0.0045193964952272	0.00437633443643311	0.0987045952285515	-0.127229852668519	0.188084412780959	0.0297737825937509	0.0255372008434603	-0.169054746668513	-0.0220162290408967	0.0125515706902496	-0.0876392172643869	0.148208982828997	0.0496367183447584	0.0209135179315031	0.0887481943212239	-0.0350079268782845	0.0361900942338714	-0.0778763947974638	-0.133608512999185	-0.0459093925875332	-0.102266108472499	-0.0593750812538412	-0.00317581006251908	0.11936125558596	0.0486471483579056	0.148088076092196	0.104671393540298	-0.0829116930382452	-0.0999668324931317
"cg00664343"	0.17283179149259	0.112831738345318	-0.125660551632232	0.109405374379452	-0.159761536850187	0.238042730583585	-0.0986402071556312	-0.0769720408528347	-0.147468282561449	0.152707605776848	-0.0912662204016046	0.119103020747791	-0.155557351733339	-0.0322575679869076	0.0714433202260024	0.119259240833628	-0.0482406319679679	-0.0216794803879269	0.171863083650991	-0.0294937605052723	-0.0979545678103398	0.137188450601747	0.0102965579163234	-0.0126320370202573	0.241653918564363	0.00741063859133779	0.0679708820227384	0.137901360481715	-0.131260679966405	-0.0629792399987372	0.11624352020798	-0.0183595875908001	-0.106745048077768	0.353956603429692	-0.19820848372706	0.127657806122111	-0.0365168873421787	0.147068969505418	0.0430892977297203	-0.0481266951307756	0.0415218211858163	0.216217831856154	0.0978019991292257	0.179386458321628	0.199445788703667	-0.086178423681291	-0.225220172126427	-0.174669408797696	0.0362653706002097	-0.0178832262841845	-0.00472134693132526	0.138704034815602	0.196503993960706	0.229730671229278	-0.0830331077672481	0.12913208562047	-0.0515620776186202	-0.0818879135686186	-0.282615331980953	-0.0698538537504767	-0.0794385034282306	-0.16546186762287	-0.0697290192157504	-0.0752335443244903	-0.0471650685102281	0.00667751669536932	0.112789987095062	0.281640490147971	-0.0715386541888798	0.0541755803374848	-0.039582960190921	-0.0917122771770013	0.244162333714093	-0.0249242345694247	0.0778353973931612	0.162540969462339	-0.00386083457239165	0.139011675405038	0.181761612672452	0.20352792388579	0.0156301600523514	0.0628095810626328	-0.0375110082834735	-0.0328516101885747	0.337705968007605	-0.0664656775545869	0.211617787816419	0.23130624651903	0.0615832018679044	0.00124438955322176	0.0346067298300847	0.134949850884489	-0.161932705280749	-0.147592057852871	-0.054215477536331	0.127154052192039	-0.124214250696473	0.0627424979356337	-0.0338502534140126	0.0655821164742052	-0.194684302463341	0.146616249526843	-0.135614827843706	-0.105555062488085	-0.276073685631367	0.337804557323397	-0.0555268567360821	0.246687974128283	-0.0449448523288514	0.176646236667177	-0.00882620235849011	0.1972485265117	-0.129981397142982	-0.159196622294146	0.0149792137251351	0.272934556618899	0.210704580438743	0.124082565298775	0.222290554637946	-0.0614254891636897
"cg00693060"	0.0488053118168289	0.00526255036490444	-0.00746409530578347	-0.0151994186715786	-0.141027349526603	0.0876809286406572	0.0220140195927764	-0.0155060484608503	-0.0649165092369576	0.0301324886361698	-0.00522381858321583	0.0828499563588878	-0.146974866713614	0.0322723640281371	0.0407568763092224	0.0105988249444095	-0.0991852975837346	0.0824389120223066	0.169495397865413	-0.0195635343484447	0.00828516271430363	0.059710305507897	-0.0561247669508776	-0.0472871011745231	0.112996723106398	-0.0781205434902386	0.026990880061584	0.035442144059736	-0.019472823786508	-0.0631073809533438	0.0961037303931751	-0.0331470270080061	-0.0747448981862851	0.154219427735924	-0.0477716962946248	0.0351930183083999	-0.0275608406171421	0.0533328296165829	0.0488263162481328	-0.0736923918739856	0.016160340185164	0.157753177051307	-0.00387637774401702	0.0649460616541764	0.0760062863993046	0.00742381497102767	-0.126428523269505	-0.0536854338439142	0.00738302156583367	0.042613675528884	-0.0703242926044111	0.0541889480708292	0.0803556957233936	0.131832422881662	-0.0511352826038399	0.0504166208459646	0.000203592605165793	0.00127241905091091	-0.133214401919741	-0.0190233126770507	-0.0743295198674608	-0.109187498911273	0.0114189857066439	-0.0283783940588278	-0.0345637472913589	-0.0130675263270575	0.049008497840652	0.103742140021549	-0.0275978666165365	0.0865894319586743	-0.0449416011093104	-0.105980931269083	0.0632295855683604	-0.0725942456973263	0.0992886013321981	0.00649883643833964	-0.0304504978877594	0.0959109747625863	0.0978059464903387	0.0336487734783375	0.0143631321916186	-0.0326951896229333	-0.075280581748864	-0.0417858329852351	0.0884088695110772	-0.0705850175933469	0.112332566220591	0.0621859610991907	-0.0150010791680946	-0.0314373116505417	0.0383751283985348	0.0740128381905031	-0.142668208496348	0.0182234597033838	-0.0535368771793953	-0.00696572683771895	0.00965732809400116	-0.0294274158159025	-0.0760989033962264	0.0481318821774125	-0.0258230170373754	0.00596471684972194	-0.050813436442822	-0.0706265065923897	-0.060585338725964	0.157681518411794	-0.0163180400593952	0.0347236172890856	-0.0237906561286501	0.0499859650281547	0.0038196040553049	0.1088578843258	-0.0923608319530569	-0.036518658019832	0.0744985137615536	0.139207007764987	0.0884056871752655	0.0711350208308905	0.108956683866053	-0.0162258197675465
"cg00702417"	-0.13771502994093	-0.315023074135997	0.128775275262401	-0.0249525264348384	0.0428452519532243	0.0486897112269948	-0.124030671495519	0.0381894251395915	0.0394442428950227	0.0918187372686919	-0.0642392411113433	0.0125267603833073	0.0283957428901024	0.0261074312374172	0.0289963505847773	0.0225276708212058	0.032764296834621	0.184546527554791	0.098460685649208	0.131182567905229	-0.310872290624961	0.124704781790591	-0.136643323132048	0.0521682667996766	-0.158192003269389	-0.0101487671455547	-0.122965837457285	0.115608342587275	0.04888358782215	-0.243850495699165	-0.0600625253006512	0.0369152312632145	-0.0182641204129985	0.11230276789412	0.0525353060645683	-0.048882635287221	0.0041553043354072	0.0818192019241966	-0.43218260195019	0.043666236512651	0.0377964608210205	0.0996714086154457	-0.35900819457436	-0.12866176349729	-0.130671890896958	0.0551932311193258	-0.111114981941078	-0.120570464915521	0.197305413591017	-0.0517870657170714	0.112873135795314	-0.11761154939714	0.0722196983974047	0.143044763850515	0.166534028216386	0.0382524218352758	0.145046961004033	-0.126577205768682	0.0141282999667483	0.10007953859313	0.0990907416868693	0.00737246558361576	0.121203166164243	-0.204011413348083	0.0484861409446764	0.102420315765636	-0.0570321719936842	0.059331580107594	0.137007775677851	0.00855304732562628	0.0945419312388201	-0.102353459359618	0.106529842530479	-0.0221698181788593	-0.0334930538510847	0.080146219988989	-0.0446699392262168	0.0899620612348564	-0.416863776760591	-0.0112424002058628	0.0293018406307842	-0.0207512720900699	0.0501351102147739	-0.0101505566726905	0.00306204992229115	0.0108569789304282	0.0548881905969059	-0.0483894345586332	0.143857701545827	-0.176731607909099	0.0433731999321333	-0.474319118455707	0.16484896049715	-0.00433152009048609	0.0750460046763329	0.019806340634514	0.0447606809259598	-0.0456783725656809	0.144331531249233	0.00999276718638132	0.0626424902882177	-0.0768888737773887	0.0421521608712323	0.1655450799694	0.0179264666935762	0.132851620281914	-0.0377558268454532	0.0694301356663076	0.0350358331970924	0.0406781420919839	0.0737984998870836	0.0301740840496746	0.0970666229346324	-0.0457953505769619	0.0959172518087414	0.0208158331513196	-0.00883178044581379	-0.230808281504667	0.0742312641431004	0.0153965537485596
"cg00702638"	0.339567340402187	0.00416212745844466	-0.00495564886435329	0.0154075391514009	-0.220131997494649	0.0709978959054082	0.101960736394629	-0.111110011232407	-0.102659065757203	0.244854828830527	-0.0812102458367779	0.217472771376068	-0.220205598033036	-0.0495600898377069	0.179167774976857	0.275089423319427	-0.171246738861952	0.0165423295291378	0.120720357244941	-0.00372257373753264	-0.110098964864827	0.150800592950645	-0.108344266466677	0.203047490499679	0.00562520180444241	0.130142823609241	-0.0795998764741956	0.101505293105684	-0.194879938372803	-0.0541568634242275	0.382747719919033	-0.157513959791926	0.176098013802182	0.107597754244034	-0.177131628550519	0.162743720224645	-0.0816300256904272	0.357361399011075	-0.240658203514571	-0.139754776949855	-0.155864633392665	0.401502679635487	-0.111865876702	0.167469926734074	-0.0840185264030003	-0.0585236581708592	-0.119563595200323	-0.130315427037381	-0.0367500774913482	-0.180922995859137	-0.041232433138503	0.0126819011464798	0.119757010024706	0.119301745807086	-0.159767867920583	-0.051500982431477	-0.139587541257303	0.104654529245199	-0.104065931600498	-0.04703388846247	-0.0420484551119547	0.105247698915823	-0.103223562615532	-0.065331873818607	-0.0651948297932788	-0.111006604245728	0.21713528349044	0.102928597879813	-0.0161458034054137	-0.028459104746273	0.0434349229469796	-0.370931262085298	0.0135706843065743	-0.365012850163783	0.0781754211780804	0.041054208553131	-0.0356137519942459	0.357935431637646	0.0340605199368712	-0.0334269717920588	0.0312385238216228	0.0904198461432991	0.0507323298815778	-0.032114380255514	0.171939605191628	-0.11556581328299	0.375285279229406	0.0639929376773356	0.0570382255594343	-0.145583914056262	-0.1148755578327	0.0258159878048615	-0.125879907312016	0.0760573070403013	-0.150842216578918	0.0547324196091199	-0.102903655771534	0.131099067424751	-0.114067198098038	0.0505457982977216	0.0893513245196415	-0.043350865826476	0.0819051011973022	0.0522241749105877	-0.128233824898059	0.083707912305522	0.0998916063750877	0.0788601238249213	-0.107818227872919	-0.207409970238465	-0.0170672267771081	-0.0340817486535235	-0.0796616015397985	-0.114463165567031	0.0628908981532097	0.10491509629819	0.287730493613744	0.323927635447438	-0.0319984488846707	0.0390129208062667
"cg00732251"	-0.205825785704172	-0.141963928031821	0.197383344927641	-0.135768582887543	0.0524339076356721	-0.182761530525939	0.0183321932083432	0.0882863409727847	0.0295756479326107	-0.0657231080779894	0.117130791085315	-0.0352205205135818	0.192616146722042	0.0337612247558497	-0.0222942082053501	-0.143836227314376	0.068085294055395	0.0815904290828226	-0.0218001020517682	0.0754385902044639	0.0385929734498328	-0.0541390308543199	-0.0768224348274054	0.0122208462490243	-0.277996005242455	0.0295760301647308	-0.0083156937026634	-0.148313353998712	0.0673217848007576	-0.0462758025040985	-0.118298319091982	0.0897020558947424	-0.0679065773492277	-0.26166627449323	0.0896035084834729	-0.162479601016767	-0.0628647725567076	-0.117934103540942	-0.130622608743365	0.132410932850286	-0.0982185811241201	-0.121801904132894	-0.166777733557698	-0.181365235819063	-0.194964254040587	0.151807632556943	0.174040704058398	0.0145451870609108	0.131497746321404	0.00352780643487996	-0.017349214492949	-0.147041237950885	0.00450367917622315	-0.0441266164794648	0.162071281310763	-0.111771066706195	0.0777970636900031	-0.00489242957544449	0.156999262838343	0.113551631586203	0.00706349197234821	0.149446426263325	0.109829549785921	0.118010008020353	0.140524638821115	-0.0106694224674493	-0.0830174372386235	-0.231979302761681	0.186859681477862	-0.014652232438359	0.0645483550390083	0.0298118271689389	-0.171946847606934	0.00524759978519941	-0.113192864450896	-0.152697196683575	-0.0842067474322736	-0.0692665819322637	-0.301699212633465	-0.212785255721737	0.0128218840034065	-0.00703295025040159	0.0371760440704026	0.0726152971600666	-0.225838360082357	0.140410186261014	-0.189994093391333	-0.196046931540096	0.0396401428999492	0.0323125298675078	0.00659197359831363	-0.238084095241629	0.223038264630253	0.188842846703415	0.0652389226950731	-0.0707258334352347	0.130582810572065	-0.131220214985992	0.0132868042406158	-0.0993183074385756	0.12365702492432	-0.195144265966867	0.206449254981433	0.038039997100208	0.257102846148089	-0.17126782314641	-0.0443768214281606	-0.208171763480816	0.00548503962979821	-0.0367710124102137	0.0350202933164377	-0.193414511866995	0.105513647445768	0.255050089650633	0.0825492469134055	-0.199172385833789	-0.149285583189346	-0.243192005453838	-0.195593318246637	0.018164965748023
"cg00752195"	-0.405145720358241	-0.0202467590488787	-0.0525555492465712	-0.0973703327729243	0.244391043821437	-0.259978729563259	0.0197226556838935	0.194651662789509	0.147690822388092	-0.417975856449058	0.144836496228665	-0.0576540417307424	0.246916711585314	0.153937301589237	-0.194425749400562	-0.417078505507234	0.281749324754298	-0.0135514482397427	-0.0562097105027374	0.0444908585912269	0.0506139557641354	-0.131267993659535	0.0623368732601002	-0.261059589313705	-0.115374400917044	-0.225345798851579	0.0275772992182418	-0.179815724881064	0.329496779304868	0.0439259413669493	-0.333596426140101	0.133517142225475	-0.144240020226644	-0.367059827705465	0.340810342082729	-0.222138662480959	0.230625653106073	-0.323413431812478	0.0805095591993325	0.220072681895896	0.130218973661253	-0.330758079154142	-0.191929120900192	-0.352236091785638	-0.025063002115445	0.13074357988529	0.176698201935191	0.1859748698018	-0.0856621821900269	0.130905787769217	0.0708525532137054	-0.0688280701641462	-0.401986787066608	-0.230317328795225	0.289037515134738	0.038623499438963	0.26385825884442	-0.07869108792735	0.189554533631705	0.0151861081197026	0.100240801173424	-0.185981364877237	0.238906707642718	0.15524225707733	-0.0383334666229456	0.0752904239259775	-0.285971495837309	-0.163742144628797	0.121236322848856	0.0559316380509283	-0.0483082803563213	0.453998218834028	-0.0055097654451734	0.40741418620167	0.0201203571305488	-0.143618502063044	-0.0026085959917048	-0.326964236351792	-0.329674786269888	-0.0729422985215351	0.0861610620144572	-0.220269992099853	-0.0525596579054936	0.0375392244626161	-0.391426946616763	0.150652980616652	-0.422840813482691	-0.378824535541094	0.0744592995432145	0.0787005726056283	0.178492950175943	-0.194433897332216	0.162777037790894	-0.0710749187450338	0.192309295356764	-0.236842876533246	0.0516173064920167	-0.0950950410212921	0.220482537882395	-0.0282963492427406	0.0360220280606797	0.0162859695340889	-0.0387954677447324	0.0185168035994144	0.189018357895782	-0.298903138886483	0.0311999479583671	-0.312423374842979	0.28241673509392	0.15512215196744	0.0912012722950051	0.00494447296860441	0.202713542555937	0.229501160166853	-0.0389261510399873	-0.251523888904874	-0.348794745306363	-0.290748420870925	0.0333354073634677	0.0947457715912211
"cg00763889"	-0.115002798670595	0.0402128213370248	0.102366644671136	-0.0681522526508342	0.0451595249604295	-0.0108383862077437	-0.0844268892906007	-0.0726912865682269	0.0221621645017975	-0.0767623432030518	-0.0362231665200427	0.0880852359799039	0.13004066834191	0.0184355862877741	0.0246733030529557	-0.0845747421636029	0.0765676782290849	0.0541611311514774	0.079650481673553	0.170164207420977	-0.0107581899254871	0.0295181875840396	0.0368489454366163	0.0478213129142158	-0.144476776883684	0.0595017338329053	-0.0114177704427131	-0.0890656493611959	-0.0551888542229482	-0.00951097078484552	0.00176216310000155	-0.0746611723512084	-0.131329440509841	-0.125141077664755	0.0803347591516465	-0.0433681210603438	-0.0388392477242426	-0.0398339083477415	-0.0277615376643394	0.0617276253019577	-0.094127069165794	-0.0687542753718406	-0.0786225026527979	-0.0439527641054699	-0.0512639821105204	0.0951782746088078	0.0646285495353036	-0.0968319887851276	0.0664414612577143	0.135512246333171	0.0185212251261622	-0.00157059188687434	0.000310867070277622	-0.0912679342722028	0.189409803923126	-0.0387413015824228	0.0355910344218004	-0.0876461653939772	0.0697449609028462	-0.0225462534514351	-0.0535397145260653	0.0918964055370826	0.0454922155985956	0.0584980204709228	-0.0174546516425509	0.0245291622499667	-0.00647632391694839	-0.0878502317520329	0.0332047483764667	-0.0622169835496261	0.0862628793529016	-0.0142076317169367	-0.12706733152306	-0.0454777766344818	-0.00484065941149821	-0.0446531415927093	-0.172037923553029	0.048712674333129	-0.00167157589906511	-0.234009243907802	0.0456292243932981	-0.0514896528265182	0.0775288261781444	0.0107100778770151	-0.103364267545621	-0.0187713043434188	-0.126785530048765	-0.0803190434965896	0.0945707494138425	0.029107164497641	0.00671724658915141	-0.0276962239523004	0.280355831271131	0.123722450947551	0.0553235276338876	0.0330598795541777	0.0469384914199479	-0.18241347646414	-0.0107084417149264	-0.0163578558021768	-0.0400826049997657	-0.0500872299633993	-0.0169100341434037	0.022298885838584	0.0867272710569307	-0.169426745917274	0.039341002207785	-0.0686675405102378	0.0877986645645659	-0.141445338568836	0.0752748621927651	-0.101601283048649	0.116527544745687	0.121442511145582	0.0917831192266665	-0.0463164055283695	-0.0859260347190688	-0.111745384558449	-0.0569007581472506	-0.0584608869039578
"cg00765710"	-0.0325084344924757	-0.0544706364373813	-0.0455123302216211	-0.145979741130331	-0.217106005796416	0.0202555588310769	0.125975428898113	0.118153091372992	0.0495427227606749	-0.00543322218911294	0.119278251371545	-0.034116431131945	0.0144007861810919	-0.0455488520236149	-0.106819027619877	0.0929339503802998	-0.0956011166656834	-0.0558183705240764	-0.0525658660654002	-0.172864108976402	0.0726452903970435	0.0373197552203492	-0.10277000811617	-0.00615517123597494	-0.0613448532846028	-0.114928899443106	0.147954645875819	-0.0268197093331036	0.0173096523308063	-0.105690982792414	0.0605301872579652	0.143351206105083	-0.0354203322057068	0.0104742567415263	-0.107681813375263	0.0438040014558431	-0.084585974855485	-0.110892577982494	0.0330624170725852	-0.0731808924221303	0.0363407697524777	0.0240898137398789	-0.00945522651115356	-0.00438896817032387	0.0105474583692085	-0.192332238110814	-0.07659414918783	0.0711995802131324	-0.0733387225977655	-0.161225246069591	-0.0897001090850207	-0.162739386406402	0.0804078943997298	0.0839046534508591	-0.114997624742891	-0.109570863425033	-0.242676067079427	0.151500656305759	0.0738459061519066	0.15594708900667	-0.08177084128792	0.0188419057977543	-0.27272849807915	0.0442272896271718	0.109573672789946	-0.000942353332911201	0.0992291826874262	-0.0247688452038022	0.0885230242198962	0.118360280731333	-0.16100874787597	-0.091689030890656	0.00953824227844058	-0.0168786141466302	0.136624007264921	-0.0732987687609993	0.0691123728840416	0.0773095925687969	0.0453402198610537	0.00911627697492566	0.045490565046106	-0.0202939905964063	-0.105051065503995	-0.141250566837963	-0.0465974752299656	0.0911928844859266	0.0858008240496108	-0.0166557978792017	-0.180057092181769	0.132212438820165	-0.0635099684567716	0.0318716110084631	-0.0672813202210826	0.021719872499014	-0.14959972789575	0.0392445635644013	0.0707594053122656	-0.00764018713502763	-0.151490454020799	0.0474123152490292	-0.0477388105680408	-0.151122172262845	0.0372746195118192	-0.0500830411168942	0.0959999916693561	-0.0152048886044141	0.000694838807506151	0.0659201197115371	-0.102490924000873	0.0355602014487821	-0.15961042076442	-0.0027585050639679	-0.192236697910247	0.0238850805753044	-0.00766820848249189	0.0243563269992402	0.123917035544076	0.0782431986836421	0.0684137809887637	0.00235731200704939
"cg00813993"	-0.202103907903304	-0.201632210360049	-0.0216148966647743	-0.028673460912204	-0.0239813521078862	-0.158497041933833	-0.00859511773968144	0.0665668893068168	0.0853960844031904	-0.0528147844874427	0.0995934283677065	0.0648437315540487	0.0904283553653454	0.0143507940082937	-0.082805656793749	-0.0968135579469636	-0.033872839648321	0.0749905973397943	0.0193747057170234	0.113682638638926	-0.131165597579627	0.00902151071471617	0.0873952786197539	0.00322139926724657	-0.1153904119774	-0.0606584890500884	-0.0354618335019503	-0.0772364034819887	0.0534203199036302	-0.0223830806958293	-0.0825898273320916	0.110278340436673	-0.0503409174851685	-0.118046709700751	0.0907688762381858	-0.11304349229305	0.0559207141214825	-0.0575815525051794	-0.164038038161918	0.0412566534302681	0.0182487262709423	-0.00767400525673286	-0.195544950081743	-0.188175412442737	-0.102268032989745	0.19304085151194	0.0339677599974177	-0.0104110009745284	0.116155352177136	-0.0331373567439577	0.060811788953737	-0.101659996633707	-0.170890672669267	0.0314761794943409	0.208962343876652	0.0403418736566111	0.0750496301129783	-0.0280022038810082	-0.0108978709805104	0.0908319344378616	0.1141897745011	-0.0161720045752958	0.171019844375953	0.00384271028464032	-0.0494734953400429	0.0183748572103714	-0.183715533884634	-0.0544015886644684	0.13211640089579	0.0402447138033696	0.01491359948892	0.101206062368285	0.00751070164106366	0.0797528680292381	-0.0431602920931691	0.022641974046284	-0.052297730928905	-0.0722089574946681	-0.342535569475559	-0.0473040436510495	0.0912488292633791	0.0379282137343271	-0.001836472430431	-0.0103671085933173	-0.137331995238191	0.149775228070432	-0.0864497691250161	-0.178007298115711	0.0332174784086524	-0.0420803098786221	0.115531695457985	-0.302934147761581	0.0299205520966748	-0.0316225200970396	0.0310974447672884	-0.213327508725385	0.100490011986233	0.000170768786976029	0.0407031951450484	-0.0374370764293108	0.128852746734725	-0.0203224483773181	0.0902488797710268	0.0966263249018001	0.0896960901239257	-0.012647217527194	-0.0208964777036068	-0.220779991856156	0.0461509680045343	0.098566540187658	0.0653094996784593	-0.0811920489868242	0.0664524357496226	0.11132621311131	-0.0940868005332318	-0.138612688895969	-0.104686713981047	-0.147785785181872	0.0423062461976558	-0.0275149260299722
