"cg00022259"	"cg00057791"	"cg00067124"	"cg00098336"	"cg00118342"	"cg00184461"	"cg00221718"	"cg00232805"	"cg00232831"	"cg00252534"	"cg00261665"	"cg00312474"	"cg00351750"	"cg00368636"	"cg00369058"	"cg00374492"	"cg00408231"	"cg00416492"	"cg00445548"	"cg00460286"	"cg00465073"	"cg00500027"	"cg00513735"	"cg00570849"	"cg00598009"	"cg00616129"	"cg00623200"	"cg00632863"	"cg00664343"	"cg00693060"	"cg00702417"	"cg00702638"	"cg00732251"	"cg00752195"	"cg00763889"	"cg00765710"	"cg00813993"	"cg00827893"	"cg00852398"	"cg00853237"	"cg00859178"	"cg00862883"	"cg00865962"	"cg00926400"	"cg00929493"	"cg00934120"	"cg00946316"	"cg00960700"	"cg00964400"	"cg00983697"	"cg01021658"	"cg01051583"	"cg01058584"	"cg01064363"	"cg01066936"	"cg01082907"	"cg01083711"	"cg01084693"	"cg01085569"	"cg01105948"	"cg01112899"	"cg01165159"	"cg01176141"	"cg01214240"	"cg01219670"	"cg01229506"	"cg01233664"	"cg01245423"	"cg01268571"	"cg01274524"	"cg01285522"	"cg01287088"	"cg01314643"	"cg01321816"	"cg01333824"	"cg01335162"	"cg01343624"	"cg01353139"	"cg01353347"	"cg01412450"	"cg01464067"	"cg01474003"	"cg01484075"	"cg01532075"	"cg01560873"	"cg01569339"	"cg01570445"	"cg01577414"	"cg01599167"	"cg01602153"	"cg01634119"	"cg01638792"	"cg01646665"	"cg01659586"	"cg01660993"	"cg01695023"	"cg01715143"	"cg01734786"	"cg01737667"	"cg01738638"	"cg01742263"	"cg01746522"	"cg01771876"	"cg01789728"	"cg01819787"	"cg01819880"
"cg00632863"	0.0445427794000894	0.160961499964774	0.0718193786575263	0.323752594222961	-0.0730613362723513	0.12816682387132	0.105309925259202	0.171574263524492	0.264666064499804	0.309625964795873	0.0440836382130654	0.158811083081497	0.120392613623862	0.0673507989225741	0.10669887830573	0.11317525179272	-0.13528450650371	0.11288113709136	0.183627587213641	0.332424902537484	0.221865222168468	0.132665289803213	0.256966129390851	0.110351019502718	0.264167731916242	0.110917501305061	0.209858008248607	1	0.289192289965341	0.277824978990497	0.171285372124398	0.15173937800146	0.204779938736969	-0.174507791893925	0.123201640259314	0.0318878617748081	0.0442218662192475	0.0564606642523597	0.036567692171996	-0.069161143965969	0.0405374651648531	0.118986317948915	0.150429571449079	-0.0993198738802046	0.0589313326669322	0.165425916319232	0.370183734131994	0.00797039092617735	-0.0803575172761362	0.122004729759926	0.38139045194449	0.23439942536816	0.0148853684978296	-0.0623810186986195	0.0175569618394028	0.259453076337483	-0.0525958353650907	0.107554635605009	0.232046007110297	0.0031484506302323	0.275711239018071	0.0745436920358457	-0.259783544319472	0.422545853373078	0.164830014801027	0.280115211370138	0.261262609812809	0.113225138534386	-0.00146376615941705	0.278537469072933	-0.0374280571749502	-0.339515347058937	0.273262490995774	0.250394417590966	-0.0429102895690977	0.141091277968556	0.24776045142754	0.0245998937090864	0.152420172588534	-0.0264904059422134	0.266622488748125	0.132764833709743	0.10991490984219	0.412843168229218	0.1434900732247	0.350760170526135	0.286739510700472	0.155697877317135	0.122194880599462	-0.0125247317691098	0.153947307696988	0.148330808506809	0.245935339395354	0.0503137564392203	0.0972571516521299	0.168163404278887	0.138935335205253	0.064482031882445	0.209405982939237	0.223393716930549	-0.203259406726101	-0.0191080468550774	0.105642790836587	-0.00354859247724297	0.10218862347052	0.195343912265651
"cg00664343"	0.000966667789446357	0.0241303925703239	0.021726736970241	0.436664434425935	-0.175854671794986	0.0367780763770898	-0.00494123384810075	0.0784442015184717	0.0852978673522737	0.0467955635000825	0.0934311614958779	0.00761898464298528	0.15373046072816	-0.0631412433272468	-0.119439207137646	0.103294292662263	-0.104317603580406	0.0425998210696645	0.149419329190267	0.267617172737198	0.454407182060972	0.0262673150035706	0.30971864241696	-0.0643229762623488	-0.114422706469778	-0.114151978840508	-0.0248728052381545	0.289192289965341	1	0.381320173450025	0.206725012711828	0.132663478167833	-0.0800007831058763	-0.159789895893757	0.0856138485390902	0.0538497187418307	0.0608242853655272	0.387664376291326	0.108676045905041	-0.205076257070343	-0.0834532036180757	0.100716064307887	-0.0194638338400017	-0.0533645833772559	-0.0561005686710359	0.144363450169238	0.275909891353524	-0.164673042516603	-0.103676439132446	0.046872675959402	0.200981854171088	0.228797185051275	0.134610550360138	-0.105154775814745	0.154741048067291	0.261788626359479	-0.026091336884571	-0.0366327728595314	0.397741134918843	0.147810875639993	0.282788486640228	0.277458612119521	-0.23633787900939	0.259780613487189	0.221676611272206	0.422859815211663	0.428152526053992	-0.000458438181590139	-0.0103193689627118	0.394051194274037	-0.0694430014573662	-0.218013976732518	0.273095145982543	-0.111037555668454	-0.223807562915774	0.152037775954029	0.25363138461204	0.0114783144480458	0.127012540765463	0.00521961187277737	0.187835862890452	-0.0654320069104516	0.10324883990308	0.0588492074065458	0.109838998989385	0.319621238369957	0.355379427560592	0.0532543010414501	0.186273879517143	-0.259507453116307	0.0670572104760234	0.0456163630235437	0.172699435557338	-0.296419635982983	0.0422489158626108	0.0828678153445046	0.0814719684828134	-0.112238186940728	0.221346023353407	0.11325561458692	-0.241747995984681	0.00241313944970771	0.00448399828117167	0.045355338546058	-0.033284458622144	0.326903169193778
"cg00693060"	0.0133187077579367	0.0833036295238234	0.140788829277873	0.328505732964636	-0.099902638017057	0.0740337429130307	0.0376447981807762	0.102723994633735	0.0311977128220064	0.161040874286327	0.0873826283379921	-0.0410973885186441	0.0768156146928034	-0.0215090101725202	0.052487861798555	0.112679307067519	0.135710312900836	0.00667489769045833	0.236454603773661	0.259366885692135	0.337010471870044	0.192855053218951	0.312293609722992	0.0287320444685053	-0.0431852949521865	-0.116624943222634	0.0187641089423002	0.277824978990497	0.381320173450025	1	0.223203059056408	0.089374564296414	0.0464247225633058	-0.00359955111061579	0.110361383925369	-0.0242287604777962	0.146275666188863	0.235856805119281	0.400026337662463	-0.0413209234712921	0.0398231594895977	0.12452494674309	0.0901654367936111	-0.0213482460890525	0.0810380875666313	0.111562762687494	0.293408507388613	-0.134604832135434	-0.0482257514069222	0.0878757147855964	0.281766598096068	0.278638715409456	0.227462464796612	0.0319198429912344	0.0866844861001269	0.283917013635943	-0.0806907398906376	0.0684061518430897	0.329467799221219	-0.00588188360263541	0.285895613932688	0.164434114158164	-0.0915439629337827	0.315007490103524	0.171608445575737	0.423777690099207	0.358944683992938	0.043519332670799	0.00131394284733252	0.415963220461996	0.0173620522952073	-0.160794361138635	0.317752190529517	0.0178110994491458	-0.0162131278877555	0.181470134161592	0.310617596919472	-0.0157264721203271	0.164030149057603	0.029313612300325	0.110634975822992	0.0475617274878931	0.299931357375574	0.108137184940291	0.323531315655894	0.391398391903105	0.487831754443355	0.123149591551628	0.273227971869084	-0.144526732535739	0.123553512641093	0.13177597372483	0.153035738474019	-0.0730019023575604	0.0638132261460037	0.102343055366095	0.032023570975943	-0.0127212226268235	0.189150707540561	0.0967961648831638	-0.0700002516853196	0.13986850246154	-0.0737522673516341	0.041325351333974	0.0881920970821287	0.186834224858483
"cg00702417"	0.00201939610081734	0.305660787956437	-0.0748047206238653	0.256165468318585	0.612084352296971	-0.0437893910592454	0.0439128092400771	0.105853750356255	-0.155863897624733	0.240701363465756	-0.0871137489226828	0.00494817488607505	0.104078361900505	-0.0165637388116448	0.0331958680565461	0.0962141703804788	0.129460855180284	-0.0208351526044024	0.0871580878989098	0.115493506697429	0.359013583180626	0.0848234256155052	0.276493925470585	0.152386489833961	-0.0224478229016959	-0.0229032268259775	0.109693509311704	0.171285372124398	0.206725012711828	0.223203059056408	1	0.0887307531894052	0.212107174962484	0.158497814927364	0.034369221094635	-0.00692074815679884	0.300018671182728	-0.15909061472475	0.219904610293184	-0.117705441616601	0.0745555710648692	0.105273284634134	0.407899524482693	0.0648954115266069	0.340563390421346	-0.345548626875841	0.0931231132184261	0.0618231267861523	-0.216854662481562	0.382197127640839	0.376650940355429	0.0240683432765498	0.0393235521381097	0.0526667042265733	-0.537838462379473	0.44981665659554	-0.046620911232318	0.0982255334714769	0.223443409245483	-0.0983537723465566	0.318073072047113	0.0542102615273299	-0.190260326972527	0.166980232164007	0.0265265455742115	0.168973903934187	0.314664092122098	0.0554345651975572	0.0588482274542818	0.0879913105896767	-0.0488765703214277	-0.113464131524292	0.0442149312297152	0.0509353969210947	-0.0737396022228509	0.176110225011411	0.0338392827322793	0.0214891450359468	0.0626074415157438	0.0153889372535973	0.112057636654463	0.128714464913505	0.2966011441785	0.0443414721274216	0.395216906598023	0.160834755558742	0.14408906713265	0.245612529312732	0.191233609760592	0.106685904659091	0.111772534543424	0.0253003698000888	0.0135917263779059	-0.0190471904803298	0.171171616709355	0.252708877001645	0.203176958913543	0.0453670190697872	0.0811123473728647	-0.251303716867492	-0.00623209560674538	0.133241543488089	0.02830926618899	-0.0112670641448526	-0.0123628093359613	0.0369597896496648
"cg00702638"	0.0436639958859702	0.0612448559886312	0.0456589016722815	0.138527315239872	-0.0902040605642203	-0.102628261694243	-0.178969555855187	0.158499472600974	0.160746753717712	0.0640989362102536	-0.0427999436655484	0.0130427320636554	-0.0851319857332603	-0.0543159794884441	0.060810370344162	-0.0707991578786686	-0.255629779232533	0.023097730358662	0.0930221845124745	0.0572601021212313	0.109911921196005	-0.118586750089966	0.0724668686236582	-0.0404058201829281	0.0806068619183186	0.188299991038148	-0.205353818366572	0.15173937800146	0.132663478167833	0.089374564296414	0.0887307531894052	1	-0.139543957380626	-0.267746412815667	0.00201413025372456	0.00697367531816274	-0.0571055571271191	0.0999911741162426	-0.127780771856884	-0.0956445712782813	-0.105984635137424	0.14547626613262	0.12805199351038	-0.123193360628499	-0.0442564733654359	0.196021449054142	0.215022665769182	-0.0702856661080689	-0.119917573969533	-0.151082302230762	0.0723371535096973	0.106479825877183	-0.154974153494483	-0.0518038075724807	-0.0135702274768942	0.112313265488439	-0.105041847012262	0.23219479525868	0.124765070669735	0.0318196448317558	0.0120028501332314	0.117627485862476	-0.162578003021491	0.0768674107245703	0.0806090613832175	0.119057016997258	0.089336451040829	0.0297102077556455	-0.153895329636318	0.159449499549666	0.00414976063680557	-0.41503154767277	0.163944942708599	0.0546288848886094	-0.20521323596129	-0.053657034427127	0.0956727285629553	0.0131948309560763	0.0164853352393509	0.0145228405701305	0.129781549998053	0.0384091648989217	-0.107675729988234	0.0616676206195092	-0.15964881453975	0.0842090920733336	0.0965591000523746	-0.105655158573122	-0.077908679125455	-0.0245992540454001	0.137803759416947	0.117493621706601	0.294098272071345	-0.106745978276727	0.0822173984668107	-0.111477361992397	-0.100321739306132	-0.0579336594480181	0.1071367318285	0.159432098542877	-0.395254380665744	-0.166513969626212	0.0558588826682831	0.027980529766777	-0.0363300319648184	0.178531379562269
"cg00732251"	0.0318270982749751	0.149973297196412	0.0315498787977306	-0.0460640364264972	0.331652846904049	0.117577378839738	0.273976470820768	0.0503635500840404	-0.044378107578272	0.261869129369852	0.0117792533198512	0.0771451187001171	0.184222603137841	0.14009287027533	0.215759498260112	0.209718784265578	0.143318054036559	0.11175453463498	0.0955424999128142	0.120056045669071	-0.0605539206855947	0.278109302046035	0.0770297394541577	0.22688193909362	0.206135007228135	-0.00818960863821385	0.475869811345079	0.204779938736969	-0.0800007831058763	0.0464247225633058	0.212107174962484	-0.139543957380626	1	0.324633278582027	0.202731363629446	-0.07072964072968	0.275987455864985	-0.267843699245274	0.195028090816843	0.141006310012516	0.200509279396721	0.0607745604864995	0.248693277990326	0.172891682482535	0.247346429455869	-0.15270546076034	0.0689669061569066	0.235874557289067	0.00781690302933336	0.382316006586302	0.23806940676561	0.0197577269803568	0.13478200352054	0.134662388973411	-0.215333582195488	0.173915395486823	0.00419976418259558	0.0161043851792664	-0.0491747658115831	-0.00277589803148907	0.16192254142255	-0.150132982949672	0.0539559247944946	0.180974572420431	0.010226638232819	-0.0124827296619938	0.138502484473196	0.0826505573012012	0.260703187962938	-0.00519508614754056	-0.0126301056993907	0.156396690854289	-0.0525996588450752	0.269249109622278	0.237519197373039	0.231372507141705	-0.00893106552385424	0.0543256342104275	0.105781083970738	0.00095164952310313	0.134925422082728	0.224913275129178	0.18357936026431	0.24367457304857	0.258634001526267	0.0626030919022322	-0.0164579095675495	0.369692792387656	0.202432048902922	0.25829363622655	0.0491106117575276	0.0733197063010997	0.0112239620801158	0.349302473234199	0.0708078800270739	0.351908795081969	0.361885968358631	0.227809584014185	-0.0146258753457307	-0.0358227672271181	0.267457578426969	0.154432072510753	0.0176689982073847	-0.0479414637277652	0.129694794140421	-0.168855751480782
"cg00752195"	0.013357860986226	0.0884459324644778	0.013564631427519	-0.164006199891972	0.353361137370339	0.207725473238774	0.300114961221122	0.0938973374158443	-0.369023173643388	0.0453608661867289	0.141332318624961	0.093016905977251	0.290234517486727	0.181012614923518	0.226261801612139	0.266179150681683	0.492582884196744	0.153257641217989	-0.0884482332186253	-0.035847857956599	-0.132411657422929	0.272331062468211	-0.0557259571208973	0.264590895508813	-0.0357834591349662	-0.0556036405736904	0.413071836613043	-0.174507791893925	-0.159789895893757	-0.00359955111061579	0.158497814927364	-0.267746412815667	0.324633278582027	1	0.18575753277497	-0.0683981649635832	0.384039695197095	-0.221071460770282	0.378336197897402	0.439268741513879	0.229327698443424	0.130919710495287	0.0376397718393853	0.433984160837705	0.235222440163205	-0.198336874177228	-0.203648419824918	0.31318354822562	0.336614535456999	0.27262875271786	0.0539639605645264	-0.120686130976531	0.33417052816236	0.363597460131659	-0.106489960667496	0.0472230713554855	-0.145851572983503	0.054595357074729	-0.196630196640927	0.021069857626971	0.0929378435259388	-0.183926907275833	0.439249807518447	-0.0282777308421089	-0.0290537998063228	-0.127299221991341	-0.0215758593104192	0.158865491558252	0.316400928964352	-0.249026240518119	0.058844936585412	0.637103881471161	-0.264097464592317	0.0264253026364678	0.523427853362825	0.309790075374951	-0.152894848558037	0.0225075583527159	0.0574161783286561	0.0753076008939913	-0.018604563004895	0.11537668431688	0.202793086370174	-0.0330921686009157	0.195321344493907	-0.0700367267814341	-0.186531562982641	0.29091399733886	0.271585108942688	0.345539318103857	0.113585622086889	-0.205868087185903	-0.0460786111464185	0.404406741428071	0.0993213955783342	0.274882793339099	0.350908262422203	0.335202012719565	-0.158806492570851	-0.0619894147642992	0.597247901211346	0.393189793498997	-0.00627201903012393	0.0119962946993504	0.0885373280898326	-0.200537250697121
"cg00763889"	0.0813733414325029	0.224511092600179	0.0839562012300703	0.0757908754535134	0.11044778063951	0.0927526542482642	0.278415411599892	0.208914738360089	-0.0649569260961743	0.238026810671528	-0.0764690494803462	0.0925883416335797	0.428866622203316	0.0199191200825927	0.158020203787521	0.0613402495035059	0.0241701039704544	0.113693121029506	0.120898014290313	0.116027160965737	0.0766497726086536	0.21000401787406	0.0631983047843048	0.252651692425228	0.130688768478869	-0.0540795650578831	0.302704304430672	0.123201640259314	0.0856138485390902	0.110361383925369	0.034369221094635	0.00201413025372456	0.202731363629446	0.18575753277497	1	-0.0848860989083083	0.0961465608027269	0.00871571939996213	0.0725899445156171	0.162789709649012	0.116452303288986	0.107689416895753	0.160244078003675	-0.052055551345862	0.151820259421058	-0.00207058348192003	0.111932056277488	0.0813720054156459	0.040193861471009	0.211100890408683	0.153136742920389	0.130074513732907	0.173214722139034	0.0722770914461854	0.0422317424765116	0.116347185431291	-0.00696090072159798	-0.085856938232599	-0.00659766003884419	-0.138864657599147	0.191749904191841	-0.0329089883194595	-0.0436547340270759	0.276082524698082	0.0480577192690437	0.117105708839947	0.152649202024165	0.049102193735832	-0.0107284339501403	0.0504123189298495	-0.071208983899574	0.0863775743327973	0.0309551142018199	0.174952858394282	0.145561427670857	0.110748056958494	0.0415901600297001	-0.0914928923223058	0.106675124909216	-0.0100040691279547	0.239388202045259	0.195335512632885	0.0740180129258927	0.183701805159305	0.0582200459122975	0.099970689478162	-0.0319536477915213	0.170954368130331	0.0701376149980137	0.0719684651973331	0.176599275605667	0.0578878332612794	0.124262555622506	0.231878290587017	0.104118335151617	0.220031296526392	0.119918831118224	0.103618591486697	0.149864649104785	0.00374267823634733	0.143353927035413	0.196989392430587	0.0143811377354947	-0.0302656706540409	0.244740241083464	-0.0489147987803198
"cg00765710"	-0.0984565411382633	0.0732672106979918	-0.44854669472624	-0.0377608912510257	-0.0571020140416944	-0.0738952891654581	-0.0458311950970405	-0.271593464285491	-0.00277284497585245	-0.00648184180516761	-0.0194424233160525	0.0190819144257539	-0.0105704302917622	-0.0396514923688158	-0.0464574903113142	-0.0282314960942391	-0.0495409338133701	-0.0759947835757974	-0.037326186556833	0.0270256032053493	0.0515937175552554	-0.208042672249815	0.0129656474163822	-0.0488358943022734	0.0278993103782923	-0.0274102437894384	-0.0274121151024457	0.0318878617748081	0.0538497187418307	-0.0242287604777962	-0.00692074815679884	0.00697367531816274	-0.07072964072968	-0.0683981649635832	-0.0848860989083083	1	-0.0590626787006346	0.0320189519731015	-0.0410626833521813	-0.127835740362241	-0.0561816266660879	-0.137590953821462	-0.248352419108877	0.0133019811829605	-0.205246885003447	-0.034865248759642	0.019873076568231	0.0270886863645235	-0.0342109180544876	-0.0934837308159809	-0.0296619191967014	-0.0799717881419218	-0.0581875789075709	-0.00567638030116463	0.0544692149694232	0.0635333788212604	-0.335194476740554	-0.0473743334733243	-0.0547747353823394	-0.0650715750035091	-0.00615998046119684	-0.0582307594209483	-0.0878538291950706	0.0130888813200154	-0.251810255910003	0.0368599728053887	-0.00931658678521331	0.0488271396890011	-0.0243554082489965	-0.0051784276423457	0.355449806807014	-0.0442766774784597	0.0706370673092265	-0.0878159449949213	-0.136924203775341	-0.0564600828468726	-0.0435521320070087	0.121589272801751	-0.0121030111654833	0.389550809918944	-0.0613184591324198	-0.0512473750195624	-0.0230002121291104	0.0167879549717216	-0.0168456030455099	-0.104938355024987	0.00576206302527855	-0.031789644968484	-0.0981331171373452	-0.00484797880121549	-0.143338560445242	-0.0478115411596725	-0.118685545490873	-0.0765942053647602	0.00560638743429431	-0.00879313307835296	0.0273987059577071	0.0325287294714002	-0.170417606221598	0.0378409427113572	0.00116539352495038	0.0885531458476561	0.313435571496248	0.274060638473023	-0.0316132294980028	0.0861922471536087
"cg00813993"	0.082390953375527	0.205756757683036	0.0560797705001729	0.0992531941560223	0.355113223270321	0.277159188206975	0.163003611173659	0.114139241577376	-0.0928646481228831	0.225067829614255	0.0856513933956524	0.10762184360434	0.249652125908985	0.140022522351586	0.135003931255409	0.216888204927391	0.279540568150703	0.0779510676368312	0.122028648747543	0.146714388639406	0.162643581768515	0.247578126891853	0.161386496195279	0.219227750040328	-0.00416599551788483	-0.0714889916988319	0.282146790152225	0.0442218662192475	0.0608242853655272	0.146275666188863	0.300018671182728	-0.0571055571271191	0.275987455864985	0.384039695197095	0.0961465608027269	-0.0590626787006346	1	-0.135773176356178	0.217400344321277	0.225505605505358	0.108854962058208	0.0726730877593855	0.272927302913672	0.136554807421445	0.277543665446828	-0.137722642915014	-0.0313780320731169	0.0608982440618079	0.0522821505170214	0.376391343970534	0.281737328166115	0.057942618894516	0.18142116607332	0.317425738966389	-0.224794840393259	0.269292077766152	-0.111988238540315	0.0953332249851515	0.15314069076465	0.0432785124522728	0.359926338714801	0.0887726891399121	0.209897841192067	0.0649130467948634	0.186237725239271	0.0967371815828312	0.308375570280165	0.0723390444656725	0.100734318939344	-0.0350057119203445	0.0594321783962628	0.194983359168186	-0.0368800575420196	0.0822245698095185	0.28106055765365	0.292723845547221	-0.0378208950923655	0.0249710569996484	0.103680156934251	0.0337609823335605	0.0951361570294181	0.153524310359235	0.316743548944923	0.0624150122050102	0.259363994560283	0.0744568386196894	0.000588835515735505	0.242332458262598	0.234940096691646	0.130634139018742	0.113744094510297	0.0863785726478989	0.087099321372569	0.200617911384648	0.0484534999362612	0.298740099466851	0.36185537877255	0.169408799554333	0.0258166844338281	-0.12421279556069	0.237982918282061	0.275949241931158	-0.0136522505240331	0.0360178776504032	0.0598175865401607	-0.0292426571463157
"cg00827893"	0.0695172709939242	-0.138793388820078	0.0208726576856315	0.372751760972596	-0.515645151398306	0.0516546953297654	-0.0626568130129365	0.115247349745601	0.0477217184407553	-0.196454647234087	0.280220336093625	0.00696897877502838	0.0805656052340463	-0.0842369810149063	-0.189426080088739	0.0466225744946173	-0.133567740185923	0.0207421037108668	0.100244650399969	0.163134988306745	0.266164850820402	-0.0776260690934814	0.145625582334657	-0.174223701347197	-0.244098699706787	-0.0778422298127191	-0.204800907113036	0.0564606642523597	0.387664376291326	0.235856805119281	-0.15909061472475	0.0999911741162426	-0.267843699245274	-0.221071460770282	0.00871571939996213	0.0320189519731015	-0.135773176356178	1	0.0326684985506535	-0.148361415726292	-0.166492437426615	0.124342535348061	-0.291511850740024	-0.0496657842656909	-0.284108150033511	0.39409678629128	0.0741108267857016	-0.25265974723839	0.110338122767282	-0.234501899991539	-0.0935205529534203	0.183831144851772	0.0358590540008192	-0.200862549325292	0.463267472317165	-0.00377167459079726	-0.0455562736992236	0.0578654903911004	0.305027126199083	0.282890793804791	0.028263899538398	0.358118695408359	-0.184731539152362	0.0556123827160106	0.0887866525385255	0.322655501999243	0.170741422253793	0.0172322570393408	-0.116970484137091	0.252751434392014	-0.0436226860998196	-0.0985909999398288	0.280445088974113	-0.287221124827461	-0.219024050667175	0.0297112481276496	0.177530400134653	-0.00320932531915299	0.0846284320004485	-0.00823206269963661	0.138946341405079	-0.204989618920317	-0.0823458050861423	-0.16277593453817	-0.0896001962845684	0.18644919404693	0.228841316209414	-0.117452742251766	0.061575900125224	-0.429470802658267	0.135073748396212	0.0233107733426617	0.312453567838147	-0.49509187148404	0.0771260200109216	-0.0980897603281361	-0.137361930750661	-0.206040080285753	0.138533275006367	0.217727158198768	-0.152459645759248	-0.0310067655887188	0.0208771288473849	0.0235033926459953	-0.0591207862737189	0.384540466089349
"cg00852398"	-0.00879948272684299	0.0409291195163061	0.00901222310856737	0.0964448199406589	0.1189757016107	0.234911904468977	0.120569352396425	0.0102564981256822	-0.144587861031227	0.10071428007462	0.0855149165708302	0.00461242685478106	0.13353590484967	0.0265157842428514	0.0638978160913521	0.180205614429742	0.381531200804537	0.0112814369756265	0.197661733343553	0.103437354212079	0.163099623558101	0.206410479696654	0.117949801501317	0.0802364926067512	-0.112539473605748	-0.077861026063405	0.238306004999382	0.036567692171996	0.108676045905041	0.400026337662463	0.219904610293184	-0.127780771856884	0.195028090816843	0.378336197897402	0.0725899445156171	-0.0410626833521813	0.217400344321277	0.0326684985506535	1	0.221694632077433	0.0922407133645015	0.0539497545266535	0.0327905575930806	0.164529976669976	0.11405914291682	-0.10912902479929	0.0859323118613362	0.0118626131016627	0.0991373119327343	0.16638979324933	0.16478156647265	0.0459023627371001	0.277637715447107	0.184433923461903	-0.0395340747404009	0.178036578812374	-0.00172227997659093	-0.0470569665910625	0.127613646317292	-0.0811189136334468	0.165654081286798	0.0531386430152099	0.216784601091648	0.0776919297541029	-0.0388684528211235	0.233371879856075	0.18808558282995	0.02688262496509	0.189650955063741	0.251300938043474	0.0210708316414542	0.274811816010013	0.136969104139679	-0.00910169052838619	0.282355073430495	0.274307285255374	0.188341467650463	-0.070890847456607	0.127570637622846	0.00182271888752468	0.0967004662005439	0.0811653060653811	0.274103995930868	-0.0118256811857711	0.414224971942889	0.1718179615629	0.399752443918178	0.202186782435777	0.465314294369393	0.0283519654042013	0.0246048751695545	-0.0034622986553629	-0.0099599597445005	0.0549904798103209	0.0583661935850773	0.136587354232194	0.114051952637384	0.103430417605403	0.120823897920612	-0.0920172641616386	0.299642391503023	0.383984697529406	-0.0260409316329187	-0.00840171759377768	0.125081797657244	-0.0518389514327527
"cg00853237"	0.119460155435253	0.0854175997501549	0.0670749712348853	-0.215783756874513	-0.00259990081153734	0.366637157247829	0.107164179795915	0.152855203237965	-0.130423748888338	0.0378404848240927	0.140524253829944	0.104480209156734	0.174798725560531	0.173772118056271	0.25130024361713	0.174492291400636	0.331089836585917	0.135527493075609	-0.0728649292630657	0.0239848001947862	-0.180664132024456	0.282771254618382	-0.114303123008645	0.240960946372989	0.0175707759026008	0.036077849778131	0.300352487182153	-0.069161143965969	-0.205076257070343	-0.0413209234712921	-0.117705441616601	-0.0956445712782813	0.141006310012516	0.439268741513879	0.162789709649012	-0.127835740362241	0.225505605505358	-0.148361415726292	0.221694632077433	1	0.113252398331823	0.162476868179855	0.0527038197446723	0.225288139377523	0.0873823965767618	0.0760235301435391	-0.109449641370708	0.177663956739056	0.338767146394499	0.0090594065751013	0.0299371271334425	-0.0258000303061419	0.191315957225486	0.445428362168379	0.0993596790849254	-0.0953442714393146	-0.148418360504786	0.13655101944054	-0.196171699189002	0.0706551910212831	-0.0201105229380297	0.028192245314781	0.535114505614877	-0.013582181707541	-0.0255980788244026	-0.0753361292408461	-0.140530884135953	0.148186007790591	0.129208081244842	-0.155764400331592	-0.021636052222821	0.383992989554139	-0.135466863235127	0.155986215316752	0.617108427417254	0.182427710808434	-0.0665456823877912	-0.00931504033215827	0.111220319009026	-0.0110276785137448	-0.0132738364911433	0.188337287290397	0.0904511168769163	0.0929577788810534	0.0292434710828374	-0.0531609091592757	-0.0972418169511285	0.0793803684094564	0.154771605977148	0.23214623279981	0.192278634135551	-0.0815676255087232	0.124614065110878	0.42055028957468	0.118276598688933	0.142095823695656	0.146853952581262	0.192335809115853	-0.0941166885810416	0.119873004218093	0.399334914431183	0.278536722283238	-0.0614305819240733	-0.0105126290718411	0.0813434039525845	-0.144673071279451
"cg00859178"	-0.0586830787292992	0.151476032099754	-0.0677903496626053	-0.0126131134818227	0.130228807321645	0.045692780757658	0.12977976752075	0.0859546023018704	-0.00227706207241749	0.216428219535694	0.000698794977453933	0.120499338823558	0.113864216926239	0.107167510211032	0.2275986065988	0.0891847949146517	0.139463848563525	0.0289523214898481	-0.0346485119703825	0.0341847638245551	-0.0487371348745437	0.195825618982415	0.0695201383092536	0.193319217716885	0.177485152061437	0.0730574107392436	0.174444068127775	0.0405374651648531	-0.0834532036180757	0.0398231594895977	0.0745555710648692	-0.105984635137424	0.200509279396721	0.229327698443424	0.116452303288986	-0.0561816266660879	0.108854962058208	-0.166492437426615	0.0922407133645015	0.113252398331823	1	0.0462366738604273	0.0995558460446366	0.0982156821246686	0.187275304818317	-0.0505903764705475	0.0672520248611325	0.202925796176537	0.0659393823232763	0.20559368656772	0.106822427470839	-0.118138861610576	0.144638949576973	0.135355377039517	-0.0487236288705189	0.0765934476402253	-0.0117008819252795	0.0376565791679718	-0.119365452903352	-0.0454665714262331	0.092464074541877	-0.0992867094065849	0.130107354060236	0.106837415250913	-0.0570413367194351	-0.00162337887113014	-0.0108308116998805	0.136041566615011	0.174989434608765	-0.0667343357529445	-0.0504803287903469	0.127118036115528	-0.0488498278373085	0.138842524341884	0.173725526201758	0.171552431860636	-0.0585523627722243	0.0705768743221739	0.0517816705376025	-0.0138740178025669	0.0483937168854505	0.123240362936992	0.127158292527802	0.150165809138601	0.0443383662359154	-0.0239269973925582	-0.0734230603103437	0.15215518007441	0.098515205642883	0.237227591945546	0.0994170633021723	-0.0344880597856445	0.0489098709241582	0.322408288034337	0.148281068133422	0.218642760085419	0.152980341212647	0.172527057499838	-0.0466460121623992	0.106423072911542	0.21616255092529	0.237332611542837	0.101090172691314	-0.0425649949952748	0.144407409776179	-0.114353086906302
